pubmed-id,citation,parent_key
2545072,"Brodersen R, Honore B: Drug binding properties of neonatal albumin. Acta Paediatr Scand. 1989 May;78(3):342-6.",BE0000530
5421619,"Agren A, Elofsson R, Meresaar U, Nilsson SO: Complex formation between macromolecules and drugs. 3. A study of the influence of ionic strength and pH. Binding between Aptin, nortriptyline, sulfamethizole or tripelenamine and serum albumin, poly-arginine, poly-lysine, poly-ornithine, protamine or dextran sulfate. Acta Pharm Suec. 1970 Apr;7(2):105-12.",BE0000530
7380930,"Nakano NI, Shimamori Y, Yamaguchi S: Mutual displacement interactions in the binding of two drugs to human serum albumin by frontal affinity chromatography. J Chromatogr. 1980 Feb 1;188(2):347-56.",BE0000530
8099962,"Angelakou A, Valsami G, Koupparis M, Macheras P: Use of 1-anilino-8-napthalenesulphonate as an ion probe for the potentiometric study of the binding of sulphonamides to bovine serum albumin and plasma. J Pharm Pharmacol. 1993 May;45(5):434-8.",BE0000530
14968122,"Miller SR, Sekijima Y, Kelly JW: Native state stabilization by NSAIDs inhibits transthyretin amyloidogenesis from the most common familial disease variants. Lab Invest. 2004 May;84(5):545-52.",BE0000337
15080795,"Almeida MR, Macedo B, Cardoso I, Alves I, Valencia G, Arsequell G, Planas A, Saraiva MJ: Selective binding to transthyretin and tetramer stabilization in serum from patients with familial amyloidotic polyneuropathy by an iodinated diflunisal derivative. Biochem J. 2004 Jul 15;381(Pt 2):351-6.",BE0000337
14727845,"Yamasaki K, Rahman MH, Tsutsumi Y, Maruyama T, Ahmed S, Kragh-Hansen U, Otagiri M: Circular dichroism simulation shows a site-II-to-site-I displacement of human serum albumin-bound diclofenac by ibuprofen. AAPS PharmSciTech. 2000 May 14;1(2):E12.",BE0000530
17139284,"Overington JP, Al-Lazikani B, Hopkins AL: How many drug targets are there? Nat Rev Drug Discov. 2006 Dec;5(12):993-6.",BE0000209
17016423,"Imming P, Sinning C, Meyer A: Drugs, their targets and the nature and number of drug targets. Nat Rev Drug Discov. 2006 Oct;5(10):821-34.",BE0000209
2870173,"Ferry DG, Caplan NB, Cubeddu LX: Interaction between antidepressants and alpha 1-adrenergic receptor antagonists on the binding to alpha 1-acid glycoprotein. J Pharm Sci. 1986 Feb;75(2):146-9.",BE0000925
17139284,"Overington JP, Al-Lazikani B, Hopkins AL: How many drug targets are there? Nat Rev Drug Discov. 2006 Dec;5(12):993-6.",BE0000209
17016423,"Imming P, Sinning C, Meyer A: Drugs, their targets and the nature and number of drug targets. Nat Rev Drug Discov. 2006 Oct;5(10):821-34.",BE0000209
11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000209
17139284,"Overington JP, Al-Lazikani B, Hopkins AL: How many drug targets are there? Nat Rev Drug Discov. 2006 Dec;5(12):993-6.",BE0000209
17016423,"Imming P, Sinning C, Meyer A: Drugs, their targets and the nature and number of drug targets. Nat Rev Drug Discov. 2006 Oct;5(10):821-34.",BE0000209
12705172,"Russeva VN, Zhivkova ZD: Molecular basis of sulindac competition with specific markers for the major binding sites on human serum albumin. Arzneimittelforschung. 2003;53(3):174-81.",BE0000530
671241,"Shams-Eldeen MA, Vallner JJ, Needham TE: Interaction of sulindac and metabolite with human serum albumin. J Pharm Sci. 1978 Aug;67(8):1077-80.",BE0000530
12608015,"Zhivkova ZD, Russeva VN: Thermodynamic characterization of the binding process of sulindac to human serum albumin. Arzneimittelforschung. 2003;53(1):53-6.",BE0000530
17139284,"Overington JP, Al-Lazikani B, Hopkins AL: How many drug targets are there? Nat Rev Drug Discov. 2006 Dec;5(12):993-6.",BE0000209
17016423,"Imming P, Sinning C, Meyer A: Drugs, their targets and the nature and number of drug targets. Nat Rev Drug Discov. 2006 Oct;5(10):821-34.",BE0000209
3996417,"Groyer A, Le Bouc Y, Joab I, Radanyi C, Renoir JM, Robel P, Baulieu EE: Chick oviduct glucocorticosteroid receptor. Specific binding of the synthetic steroid RU 486 and immunological studies with antibodies to chick oviduct progesterone receptor. Eur J Biochem. 1985 Jun 3;149(2):445-51.",BE0000209
7222146,"Svec F, Harrison RW: Conditions affecting AtT-20 cell glucocorticoid uptake. Steroids. 1981 Feb;37(2):143-56.",BE0000209
7001446,Eisen HJ: An antiserum to the rat liver glucocorticoid receptor. Proc Natl Acad Sci U S A. 1980 Jul;77(7):3893-7.,BE0000209
11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000209
3521955,Pardridge WM: Serum bioavailability of sex steroid hormones. Clin Endocrinol Metab. 1986 May;15(2):259-78.,BE0000530
3521955,Pardridge WM: Serum bioavailability of sex steroid hormones. Clin Endocrinol Metab. 1986 May;15(2):259-78.,BE0000685
15814459,"Bocedi A, Notaril S, Narciso P, Bolli A, Fasano M, Ascenzi P: Binding of anti-HIV drugs to human serum albumin. IUBMB Life. 2004 Oct;56(10):609-14.",BE0000530
16336266,"Bocedi A, Notari S, Menegatti E, Fanali G, Fasano M, Ascenzi P: Allosteric modulation of anti-HIV drug and ferric heme binding to human serum albumin. FEBS J. 2005 Dec;272(24):6287-96.",BE0000530
3593903,"Ferry JJ, Wagner JG: The nonlinear pharmacokinetics of prednisone and prednisolone. II. Plasma protein binding of prednisone and prednisolone in rabbit and human plasma. Biopharm Drug Dispos. 1987 May-Jun;8(3):261-72.",BE0000530
16551731,"Nader N, Raverot G, Emptoz-Bonneton A, Dechaud H, Bonnay M, Baudin E, Pugeat M: Mitotane has an estrogenic effect on sex hormone-binding globulin and corticosteroid-binding globulin in humans. J Clin Endocrinol Metab. 2006 Jun;91(6):2165-70. Epub 2006 Mar 21.",BE0000685
1903011,"van Seters AP, Moolenaar AJ: Mitotane increases the blood levels of hormone-binding proteins. Acta Endocrinol (Copenh). 1991 May;124(5):526-33.",BE0000685
16551731,"Nader N, Raverot G, Emptoz-Bonneton A, Dechaud H, Bonnay M, Baudin E, Pugeat M: Mitotane has an estrogenic effect on sex hormone-binding globulin and corticosteroid-binding globulin in humans. J Clin Endocrinol Metab. 2006 Jun;91(6):2165-70. Epub 2006 Mar 21.",BE0000209
5520073,"Tron'ko MD: [Effect of chlodithane (o,p'-DDD) on transcortin binding ability in Itsenko-Cushing's disease]. Fiziol Zh. 1970 Nov-Dec;16(6):844-5.",BE0000209
15814459,"Bocedi A, Notaril S, Narciso P, Bolli A, Fasano M, Ascenzi P: Binding of anti-HIV drugs to human serum albumin. IUBMB Life. 2004 Oct;56(10):609-14.",BE0000530
16336266,"Bocedi A, Notari S, Menegatti E, Fanali G, Fasano M, Ascenzi P: Allosteric modulation of anti-HIV drug and ferric heme binding to human serum albumin. FEBS J. 2005 Dec;272(24):6287-96.",BE0000530
11259571,"Tan E, Lu T, Pang KS: Futile cycling of estrone sulfate and estrone in the recirculating perfused rat liver preparation. J Pharmacol Exp Ther. 2001 Apr;297(1):423-36.",BE0000530
2870173,"Ferry DG, Caplan NB, Cubeddu LX: Interaction between antidepressants and alpha 1-adrenergic receptor antagonists on the binding to alpha 1-acid glycoprotein. J Pharm Sci. 1986 Feb;75(2):146-9.",BE0000925
17139284,"Overington JP, Al-Lazikani B, Hopkins AL: How many drug targets are there? Nat Rev Drug Discov. 2006 Dec;5(12):993-6.",BE0000209
17016423,"Imming P, Sinning C, Meyer A: Drugs, their targets and the nature and number of drug targets. Nat Rev Drug Discov. 2006 Oct;5(10):821-34.",BE0000209
11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000209
15525694,"Peeples ES, Schopfer LM, Duysen EG, Spaulding R, Voelker T, Thompson CM, Lockridge O: Albumin, a new biomarker of organophosphorus toxicant exposure, identified by mass spectrometry. Toxicol Sci. 2005 Feb;83(2):303-12. Epub 2004 Nov 3.",BE0000530
17188226,"Li B, Schopfer LM, Hinrichs SH, Masson P, Lockridge O: Matrix-assisted laser desorption/ionization time-of-flight mass spectrometry assay for organophosphorus toxicants bound to human albumin at Tyr411. Anal Biochem. 2007 Feb 15;361(2):263-72. Epub 2006 Dec 4.",BE0000530
8695640,"Yamasaki K, Maruyama T, Kragh-Hansen U, Otagiri M: Characterization of site I on human serum albumin: concept about the structure of a drug binding site. Biochim Biophys Acta. 1996 Jul 18;1295(2):147-57.",BE0000530
20537832,"Joseph KS, Hage DS: The effects of glycation on the binding of human serum albumin to warfarin and L-tryptophan. J Pharm Biomed Anal. 2010 Nov 2;53(3):811-8. doi: 10.1016/j.jpba.2010.04.035. Epub 2010 May 6.",BE0000530
18721856,"Wybranowski T, Cyrankiewicz M, Ziomkowska B, Kruszewski S: The HSA affinity of warfarin and flurbiprofen determined by fluorescence anisotropy measurements of camptothecin. Biosystems. 2008 Dec;94(3):258-62. doi: 10.1016/j.biosystems.2008.05.034. Epub 2008 Jul 31.",BE0000530
9275312,"Bertucci C, Wainer IW: Improved chromatographic performance of a modified human albumin based stationary phase. Chirality. 1997;9(4):335-40.",BE0000530
16290938,"Hazai E, Visy J, Fitos I, Bikadi Z, Simonyi M: Selective binding of coumarin enantiomers to human alpha1-acid glycoprotein genetic variants. Bioorg Med Chem. 2006 Mar 15;14(6):1959-65. Epub 2005 Nov 15.",BE0000925
14616427,"Nakagawa T, Kishino S, Itoh S, Sugawara M, Miyazaki K: Differential binding of disopyramide and warfarin enantiomers to human alpha(1)-acid glycoprotein variants. Br J Clin Pharmacol. 2003 Dec;56(6):664-9.",BE0000925
2792351,"Lebedev AA, Samokrutova OV: [Study of the binding of diuretics by serum proteins according to changes in tryptophan fluorescence]. Farmakol Toksikol. 1989 May-Jun;52(3):40-3.",BE0000530
10737910,"Matsushima H, Watanabe T, Higuchi S: Effect of alpha(1)-acid glycoprotein on the pharmacokinetics of tamsulosin in rats treated with turpentine oil. J Pharm Sci. 2000 Apr;89(4):490-8.",BE0000925
17666829,"Hanada K, Tochikura N, Ogata H: Selective binding of tamsulosin to genetic variants of human alpha1-acid glycoprotein. Biol Pharm Bull. 2007 Aug;30(8):1593-5.",BE0000925
8973992,"Koiso K, Akaza H, Kikuchi K, Aoyagi K, Ohba S, Miyazaki M, Ito M, Sueyoshi T, Matsushima H, Kamimura H, Watanabe T, Higuchi S: Pharmacokinetics of tamsulosin hydrochloride in patients with renal impairment: effects of alpha 1-acid glycoprotein. J Clin Pharmacol. 1996 Nov;36(11):1029-38.",BE0000925
15814459,"Bocedi A, Notaril S, Narciso P, Bolli A, Fasano M, Ascenzi P: Binding of anti-HIV drugs to human serum albumin. IUBMB Life. 2004 Oct;56(10):609-14.",BE0000530
16336266,"Bocedi A, Notari S, Menegatti E, Fanali G, Fasano M, Ascenzi P: Allosteric modulation of anti-HIV drug and ferric heme binding to human serum albumin. FEBS J. 2005 Dec;272(24):6287-96.",BE0000530
2867185,"Aarons L, Khan AZ, Grennan DM, Alam-Siddiqi M: The binding of flurbiprofen to plasma proteins. J Pharm Pharmacol. 1985 Sep;37(9):644-6.",BE0000530
16867708,"Takla PG, Schulman SG, Perrin JH: Measurement of flurbiprofen-human serum albumin interaction by fluorimetry. J Pharm Biomed Anal. 1985;3(1):41-50.",BE0000530
16912126,"Khoromi S, Muniyappa R, Nackers L, Gray N, Baldwin H, Wong KA, Matheny LA, Moquin B, Rainer A, Hill S, Remaley A, Johnson LL, Max MB, Blackman MR: Effects of chronic osteoarthritis pain on neuroendocrine function in men. J Clin Endocrinol Metab. 2006 Nov;91(11):4313-8. Epub 2006 Aug 15.",BE0000685
17270355,"Stroud LR, Solomon C, Shenassa E, Papandonatos G, Niaura R, Lipsitt LP, Lewinn K, Buka SL: Long-term stability of maternal prenatal steroid hormones from the National Collaborative Perinatal Project: still valid after all these years. Psychoneuroendocrinology. 2007 Feb;32(2):140-50. Epub 2007 Jan 31.",BE0000685
17494102,"Lombardi G, Mondaini N, Macchiarella A, Del Popolo G: Female sexual dysfunction and hormonal status in spinal cord injured (SCI) patients. J Androl. 2007 Sep-Oct;28(5):722-6. Epub 2007 May 9.",BE0000685
17507833,"Shifren JL, Desindes S, McIlwain M, Doros G, Mazer NA: A randomized, open-label, crossover study comparing the effects of oral versus transdermal estrogen therapy on serum androgens, thyroid hormones, and adrenal hormones in naturally menopausal women. Menopause. 2007 Nov-Dec;14(6):985-94.",BE0000685
17628912,"Rizzo L, Dobrovsky V, Danilowicz K, Kral M, Cross G, Serra HA, Bruno OD: Low-dose glucocorticoids in hyperandrogenism. Medicina (B Aires). 2007;67(3):247-52.",BE0000685
21371536,"Henley DE, Lightman SL: New insights into corticosteroid-binding globulin and glucocorticoid delivery. Neuroscience. 2011 Apr 28;180:1-8. doi: 10.1016/j.neuroscience.2011.02.053. Epub  2011 Mar 1.",BE0000209
16118549,"Port M, Corot C, Violas X, Robert P, Raynal I, Gagneur G: How to compare the efficiency of albumin-bound and nonalbumin-bound contrast agents in vivo: the concept of dynamic relaxivity. Invest Radiol. 2005 Sep;40(9):565-73.",BE0000530
9055236,"Wendland MF, Saeed M, Lauerma K, Derugin N, Mintorovitch J, Cavagna FM, Higgins CB: Alterations in T1 of normal and reperfused infarcted myocardium after Gd-BOPTA versus GD-DTPA on inversion recovery EPI. Magn Reson Med. 1997 Mar;37(3):448-56.",BE0000530
9406019,"Cavagna FM, Maggioni F, Castelli PM, Dapra M, Imperatori LG, Lorusso V, Jenkins BG: Gadolinium chelates with weak binding to serum proteins. A new class of high-efficiency, general purpose contrast agents for magnetic resonance imaging. Invest Radiol. 1997 Dec;32(12):780-96.",BE0000530
11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000530
17944539,"Li F, Chordia MD, Woodling KA, Macdonald TL: Irreversible alkylation of human serum albumin by zileuton metabolite 2-acetylbenzothiophene-S-oxide: a potential model for hepatotoxicity. Chem Res Toxicol. 2007 Dec;20(12):1854-61. Epub 2007 Oct 19.",BE0000530
8777148,"Mignot I, Presle N, Lapicque F, Monot C, Dropsy R, Netter P: Albumin binding sites for etodolac enantiomers. Chirality. 1996;8(3):271-80.",BE0000530
1389961,"Muller N, Lapicque F, Monot C, Payan E, Dropsy R, Netter P: Stereoselective binding of etodolac to human serum albumin. Chirality. 1992;4(4):240-6.",BE0000530
1362954,"Smith PC, Song WQ, Rodriguez RJ: Covalent binding of etodolac acyl glucuronide to albumin in vitro. Drug Metab Dispos. 1992 Nov-Dec;20(6):962-5.",BE0000530
15791110,"Liu R, Eckenhoff RG: Weak polar interactions confer albumin binding site selectivity for haloether anesthetics. Anesthesiology. 2005 Apr;102(4):799-805.",BE0000530
15449957,"Sawas AH, Pentyala SN, Rebecchi MJ: Binding of volatile anesthetics to serum albumin: measurements of enthalpy and solvent contributions. Biochemistry. 2004 Oct 5;43(39):12675-85.",BE0000530
16569428,"Maiti TK, Ghosh KS, Debnath J, Dasgupta S: Binding of all-trans retinoic acid to human serum albumin: fluorescence, FT-IR and circular dichroism studies. Int J Biol Macromol. 2006 May 30;38(3-5):197-202. Epub 2006 Mar 6.",BE0000530
17184834,"N'soukpoe-Kossi CN, Sedaghat-Herati R, Ragi C, Hotchandani S, Tajmir-Riahi HA: Retinol and retinoic acid bind human serum albumin: stability and structural features. Int J Biol Macromol. 2007 Apr 10;40(5):484-90. Epub 2006 Nov 24.",BE0000530
17217919,"Karnaukhova E: Interactions of human serum albumin with retinoic acid, retinal and retinyl acetate. Biochem Pharmacol. 2007 Mar 15;73(6):901-10. Epub 2006 Dec 2.",BE0000530
1031216,"Bratlid D, Bergan T: Displacement of albumin-bound antimicrobial agents by bilirubin. Pharmacology. 1976;14(5):464-72.",BE0000530
17171213,"Campusano M C, Brusco G F, Campino J C, Rodriguez P L, Arteaga U E: [Assessment of androgenic decline in the elderly]. Rev Med Chil. 2006 Sep;134(9):1123-8. Epub 2006 Dec 12.",BE0000685
17201714,"Kuba R, Pohanka M, Zakopcan J, Novotna I, Rektor I: Sexual dysfunctions and blood hormonal profile in men with focal epilepsy. Epilepsia. 2006 Dec;47(12):2135-40.",BE0000685
17258903,"Bendlova B, Zavadilova J, Vankova M, Vejrazkova D, Lukasova P, Vcelak J, Hill M, Cibula D, Vondra K, Starka L, Vrbikova J: Role of D327N sex hormone-binding globulin gene polymorphism in the pathogenesis of polycystic ovary syndrome. J Steroid Biochem Mol Biol. 2007 Apr;104(1-2):68-74. Epub 2007 Jan 26.",BE0000685
17274467,"Sablik Z, Samborska-Sablik A, Bolinska-Soltysiak H, Goch JH, Kula K: [Hyperandrogenism as a risk factor of coronary artery disease in young women]. Pol Arch Med Wewn. 2006 Feb;115(2):118-24.",BE0000685
17435665,"Mohamad MJ, Mohammad MA, Karayyem M, Hairi A, Hader AA: Serum levels of sex hormones in men with acute myocardial infarction. Neuro Endocrinol Lett. 2007 Apr;28(2):182-6.",BE0000685
8530713,O'Connell MB: Pharmacokinetic and pharmacologic variation between different estrogen products. J Clin Pharmacol. 1995 Sep;35(9 Suppl):18S-24S.,BE0000685
3521955,Pardridge WM: Serum bioavailability of sex steroid hormones. Clin Endocrinol Metab. 1986 May;15(2):259-78.,BE0000685
8530713,O'Connell MB: Pharmacokinetic and pharmacologic variation between different estrogen products. J Clin Pharmacol. 1995 Sep;35(9 Suppl):18S-24S.,BE0000530
19398502,"Rowland A, Knights KM, Mackenzie PI, Miners JO: Characterization of the binding of drugs to human intestinal fatty acid binding protein (IFABP): potential role of IFABP as an alternative to albumin for in vitro-in vivo extrapolation of drug kinetic parameters. Drug Metab Dispos. 2009 Jul;37(7):1395-403. doi: 10.1124/dmd.109.027656. Epub 2009 Apr 27.",BE0003591
8946661,"Dasgupta A, Emerson L: Interaction of valproic acid with nonsteroidal antiinflammatory drugs mefenamic acid and fenoprofen in normal and uremic sera: lack of interaction in uremic sera due to the presence of endogenous factors. Ther Drug Monit. 1996 Dec;18(6):654-9.",BE0000530
17125386,"Banerjee T, Singh SK, Kishore N: Binding of naproxen and amitriptyline to bovine serum albumin: biophysical aspects. J Phys Chem B. 2006 Nov 30;110(47):24147-56.",BE0000530
10592235,"Berman HM, Westbrook J, Feng Z, Gilliland G, Bhat TN, Weissig H, Shindyalov IN, Bourne PE: The Protein Data Bank. Nucleic Acids Res. 2000 Jan 1;28(1):235-42.",BE0000530
2071261,"Belpaire FM, Bogaert MG: Binding of alfentanil to human alpha 1-acid glycoprotein, albumin and serum. Int J Clin Pharmacol Ther Toxicol. 1991 Mar;29(3):96-102.",BE0000925
3146505,"Kumar K, Crankshaw DP, Morgan DJ, Beemer GH: The effect of cardiopulmonary bypass on plasma protein binding of alfentanil. Eur J Clin Pharmacol. 1988;35(1):47-52.",BE0000925
2071261,"Belpaire FM, Bogaert MG: Binding of alfentanil to human alpha 1-acid glycoprotein, albumin and serum. Int J Clin Pharmacol Ther Toxicol. 1991 Mar;29(3):96-102.",BE0000530
3146505,"Kumar K, Crankshaw DP, Morgan DJ, Beemer GH: The effect of cardiopulmonary bypass on plasma protein binding of alfentanil. Eur J Clin Pharmacol. 1988;35(1):47-52.",BE0000530
16085141,"Chang-Ying Y, An-Xin H, Yi L, Hui T, Song-Sheng Q: Some properties of the interaction between 2,2'-diselenadibenzoic acid and serum albumins. J Pharm Biomed Anal. 2005 Sep 1;39(1-2):263-7.",BE0000530
16256532,"Choi EJ, Foster MD: Surfactant displacement of human serum albumin adsorbed on loosely packed self-assembled monolayers: cetyltrimethylammonium bromide versus sodium dodecyl sulfate. J Colloid Interface Sci. 2003 May 15;261(2):273-82.",BE0000530
16256620,"Santos SF, Zanette D, Fischer H, Itri R: A systematic study of bovine serum albumin (BSA) and sodium dodecyl sulfate (SDS) interactions by surface tension and small angle X-ray scattering. J Colloid Interface Sci. 2003 Jun 15;262(2):400-8.",BE0000530
16379295,"Cao WG, Jiao QC, Liu Q: [Spatial orientation interaction mechanism of three component complex of protein--BSA/SDS/Azur a system]. Guang Pu Xue Yu Guang Pu Fen Xi. 2005 Sep;25(9):1478-81.",BE0000530
16457837,"Schweitzer B, Felippe AC, Dal Bo A, Minatti E, Zanette D, Lopes A: Sodium dodecyl sulfate promoting a cooperative association process of sodium cholate with bovine serum albumin. J Colloid Interface Sci. 2006 Jun 1;298(1):457-66. Epub 2006 Feb 2.",BE0000530
11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000530
17311911,"Bright DP, Adham SD, Lemaire LC, Benavides R, Gruss M, Taylor GW, Smith EH, Franks NP: Identification of anesthetic binding sites on human serum albumin using a novel etomidate photolabel. J Biol Chem. 2007 Apr 20;282(16):12038-47. Epub 2007 Feb 20.",BE0000530
15791110,"Liu R, Eckenhoff RG: Weak polar interactions confer albumin binding site selectivity for haloether anesthetics. Anesthesiology. 2005 Apr;102(4):799-805.",BE0000530
15449957,"Sawas AH, Pentyala SN, Rebecchi MJ: Binding of volatile anesthetics to serum albumin: measurements of enthalpy and solvent contributions. Biochemistry. 2004 Oct 5;43(39):12675-85.",BE0000530
16032968,"Schywalsky M, Ihmsen H, Knoll R, Schwilden H: Binding of propofol to human serum albumin. Arzneimittelforschung. 2005;55(6):303-6.",BE0000530
9275312,"Bertucci C, Wainer IW: Improved chromatographic performance of a modified human albumin based stationary phase. Chirality. 1997;9(4):335-40.",BE0000530
2545072,"Brodersen R, Honore B: Drug binding properties of neonatal albumin. Acta Paediatr Scand. 1989 May;78(3):342-6.",BE0000530
17139284,"Overington JP, Al-Lazikani B, Hopkins AL: How many drug targets are there? Nat Rev Drug Discov. 2006 Dec;5(12):993-6.",BE0000209
17016423,"Imming P, Sinning C, Meyer A: Drugs, their targets and the nature and number of drug targets. Nat Rev Drug Discov. 2006 Oct;5(10):821-34.",BE0000209
10634411,"Emptoz-Bonneton A, Cousin P, Seguchi K, Avvakumov GV, Bully C, Hammond GL, Pugeat M: Novel human corticosteroid-binding globulin variant with low cortisol-binding affinity. J Clin Endocrinol Metab. 2000 Jan;85(1):361-7.",BE0000209
1504007,"Smith CL, Power SG, Hammond GL: A Leu----His substitution at residue 93 in human corticosteroid binding globulin results in reduced affinity for cortisol. J Steroid Biochem Mol Biol. 1992 Aug;42(7):671-6.",BE0000209
11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000209
17139284,"Overington JP, Al-Lazikani B, Hopkins AL: How many drug targets are there? Nat Rev Drug Discov. 2006 Dec;5(12):993-6.",BE0000685
17016423,"Imming P, Sinning C, Meyer A: Drugs, their targets and the nature and number of drug targets. Nat Rev Drug Discov. 2006 Oct;5(10):821-34.",BE0000685
17139284,"Overington JP, Al-Lazikani B, Hopkins AL: How many drug targets are there? Nat Rev Drug Discov. 2006 Dec;5(12):993-6.",BE0000209
17016423,"Imming P, Sinning C, Meyer A: Drugs, their targets and the nature and number of drug targets. Nat Rev Drug Discov. 2006 Oct;5(10):821-34.",BE0000209
6800390,"Frey BM, Frey FJ: Estimation of transcortin concentration by measurements of plasma protein-binding of prednisolone and by electroimmunodiffusion. Br J Clin Pharmacol. 1982 Feb;13(2):245-9.",BE0000209
7667198,"Ko HC, Almon RR, Jusko WJ: Effect of corticosteroid binding globulin on the pharmacokinetics of prednisolone in rats. Pharm Res. 1995 Jun;12(6):902-4.",BE0000209
563315,"Angeli A, Frajria R, De Paoli R, Fonzo D, Ceresa F: Diurnal variation of prednisolone binding to serum corticosteroid-binding globulin in man. Clin Pharmacol Ther. 1978 Jan;23(1):47-53.",BE0000209
11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000209
14711308,"Adamski-Werner SL, Palaninathan SK, Sacchettini JC, Kelly JW: Diflunisal analogues stabilize the native state of transthyretin. Potent inhibition of amyloidogenesis. J Med Chem. 2004 Jan 15;47(2):355-74.",BE0000337
15080795,"Almeida MR, Macedo B, Cardoso I, Alves I, Valencia G, Arsequell G, Planas A, Saraiva MJ: Selective binding to transthyretin and tetramer stabilization in serum from patients with familial amyloidotic polyneuropathy by an iodinated diflunisal derivative. Biochem J. 2004 Jul 15;381(Pt 2):351-6.",BE0000337
15689188,"Gales L, Macedo-Ribeiro S, Arsequell G, Valencia G, Saraiva MJ, Damas AM: Human transthyretin in complex with iododiflunisal: structural features associated with a potent amyloid inhibitor. Biochem J. 2005 Jun 1;388(Pt 2):615-21.",BE0000337
14968122,"Miller SR, Sekijima Y, Kelly JW: Native state stabilization by NSAIDs inhibits transthyretin amyloidogenesis from the most common familial disease variants. Lab Invest. 2004 May;84(5):545-52.",BE0000337
17028027,"Tojo K, Sekijima Y, Kelly JW, Ikeda S: Diflunisal stabilizes familial amyloid polyneuropathy-associated transthyretin variant tetramers in serum against dissociation required for amyloidogenesis. Neurosci Res. 2006 Dec;56(4):441-9. Epub 2006 Oct 6.",BE0000337
17132209,"Davilas A, Koupparis M, Macheras P, Valsami G: In-vitro study on the competitive binding of diflunisal and uraemic toxins to serum albumin and human plasma using a potentiometric ion-probe technique. J Pharm Pharmacol. 2006 Nov;58(11):1467-74.",BE0000530
11673972,"Mao H, Hajduk PJ, Craig R, Bell R, Borre T, Fesik SW: Rational design of diflunisal analogues with reduced affinity for human serum albumin. J Am Chem Soc. 2001 Oct 31;123(43):10429-35.",BE0000530
2751413,"Rehse K, Fiedler B: [Determination of the protein binding of drugs by continuous ultrafiltration. 9. Comparison of the binding of nonsteroid antirheumatics to human serum albumin and their interaction with phenprocoumon]. Arch Pharm (Weinheim). 1989 Apr;322(4):241-3.",BE0000530
7371361,"Verbeeck RK, De Schepper PJ: Influence of chronic renal failure and hemodialysis on diflunisal plasma protein binding. Clin Pharmacol Ther. 1980 May;27(5):628-35.",BE0000530
15814459,"Bocedi A, Notaril S, Narciso P, Bolli A, Fasano M, Ascenzi P: Binding of anti-HIV drugs to human serum albumin. IUBMB Life. 2004 Oct;56(10):609-14.",BE0000530
16336266,"Bocedi A, Notari S, Menegatti E, Fanali G, Fasano M, Ascenzi P: Allosteric modulation of anti-HIV drug and ferric heme binding to human serum albumin. FEBS J. 2005 Dec;272(24):6287-96.",BE0000530
10084288,Macdougall IC: Strategies for iron supplementation: oral versus intravenous. Kidney Int Suppl. 1999 Mar;69:S61-6.,BE0000510
11576368,"Salahudeen AK, Oliver B, Bower JD, Roberts LJ 2nd: Increase in plasma esterified F2-isoprostanes following intravenous iron infusion in patients on hemodialysis. Kidney Int. 2001 Oct;60(4):1525-31.",BE0000510
17316146,"Pai AB, Boyd AV, McQuade CR, Harford A, Norenberg JP, Zager PG: Comparison of oxidative stress markers after intravenous administration of iron dextran, sodium ferric gluconate, and iron sucrose in patients undergoing hemodialysis. Pharmacotherapy. 2007 Mar;27(3):343-50.",BE0000510
2208657,"Jacobs JC, Alexander NM: Colorimetry and constant-potential coulometry determinations of transferrin-bound iron, total iron-binding capacity, and total iron in serum containing iron-dextran, with use of sodium dithionite and alumina columns. Clin Chem. 1990 Oct;36(10):1803-7.",BE0000510
272031,"Speyer BE, Doney VJ, Fielding J: Transfer of iron from Ferastral and other organic complexes to transferrin as measured by reticulocyte uptake. Scand J Haematol Suppl. 1977;32:215-21.",BE0000510
17139284,"Overington JP, Al-Lazikani B, Hopkins AL: How many drug targets are there? Nat Rev Drug Discov. 2006 Dec;5(12):993-6.",BE0000209
17016423,"Imming P, Sinning C, Meyer A: Drugs, their targets and the nature and number of drug targets. Nat Rev Drug Discov. 2006 Oct;5(10):821-34.",BE0000209
11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0000209
