title,url,parent_key
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003549
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Source,http://herkules.oulu.fi/isbn9514259009/html/index.html,BE0003549
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions & Labeling - FDA,https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm#table3-2,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions & Labeling - FDA,https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm#table3-2,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions & Labeling - FDA,https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm#table3-2,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions & Labeling - FDA,https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm#table3-2,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Link,https://www.pharmgkb.org/pathway/PA150653776,BE0004473
Link,https://www.pharmgkb.org/pathway/PA150653776,BE0000374
The P450 Program,http://mhc.com/Cytochromes/,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Interactions,https://hivclinic.ca/archive/main/drugs_interact_files/anticonvulsant-int.pdf,BE0003541
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0002638
Indiana University - Department of Medicine Clinical Pharmacology,http://medicine.iupui.edu/clinpharm/ddis/main-table,BE0003536
Drug Interactions & Labeling - FDA,https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm#table3-2,BE0003536
Interactions,https://hivclinic.ca/archive/main/drugs_interact_files/anticonvulsant-int.pdf,BE0003541
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions & Labeling - FDA,https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm#table3-2,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0003549
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002887
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Source,http://www.currentseparations.com/issues/20-3/20-3d.pdf,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003549
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0002362
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0003612
Interactions,https://hivclinic.ca/archive/main/drugs_interact_files/anticonvulsant-int.pdf,BE0003541
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Website,http://www.ihop-net.org/UniPub/iHOP/,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Link,https://www.pharmgkb.org/pathway/PA155028030,BE0004477
Link,https://www.pharmgkb.org/pathway/PA155028030,BE0004780
Link,https://www.pharmgkb.org/pathway/PA155028030,BE0003106
Link,https://www.pharmgkb.org/pathway/PA155028030,BE0003281
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Source,http://www.healthscout.com/rxdetail/68/110/8/main.html,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003533
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Link,https://www.pharmgkb.org/pathway/PA2029,BE0002180
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Interactions,https://hivclinic.ca/archive/main/drugs_interact_files/anticonvulsant-int.pdf,BE0003541
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
The P450 Program,http://mhc.com/Cytochromes/,BE0003536
Interactions,https://hivclinic.ca/archive/main/drugs_interact_files/anticonvulsant-int.pdf,BE0003541
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003533
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Source,http://www.rsc.org/Publishing/CurrentAwareness/DOSE/,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions & Labeling - FDA,https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm#table3-2,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003533
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Interactions,https://hivclinic.ca/archive/main/drugs_interact_files/anticonvulsant-int.pdf,BE0003541
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Interactions,https://hivclinic.ca/archive/main/drugs_interact_files/anticonvulsant-int.pdf,BE0003541
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002887
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002433
Interactions,https://hivclinic.ca/archive/main/drugs_interact_files/anticonvulsant-int.pdf,BE0003541
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Drug Interactions & Labeling - FDA,https://www.fda.gov/Drugs/DevelopmentApprovalProcess/DevelopmentResources/DrugInteractionsLabeling/ucm093664.htm#table3-2,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Link,https://www.pharmgkb.org/pathway/PA150642262#,BE0001075
Link,https://www.pharmgkb.org/pathway/PA150642262#,BE0000818
Link,https://www.pharmgkb.org/pathway/PA150642262#,BE0004778
Link,https://www.pharmgkb.org/pathway/PA150642262#,BE0004779
Link,https://www.pharmgkb.org/pathway/PA150642262#,BE0002390
Link,https://www.pharmgkb.org/pathway/PA150642262#,BE0000814
Link,https://www.pharmgkb.org/pathway/PA150642262#,BE0000807
Link,https://www.pharmgkb.org/pathway/PA150642262#,BE0001184
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Link,https://www.pharmgkb.org/pathway/PA2040,BE0002281
Link,https://www.pharmgkb.org/pathway/PA2040,BE0002189
Link,https://www.pharmgkb.org/pathway/PA2040,BE0000807
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002363
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
Flockhart Table - Indiana University,http://medicine.iupui.edu/clinpharm/ddis/clinical-table/,BE0003612
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003533
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003536
Link,https://www.pharmgkb.org/pathway/PA2040,BE0003539
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003549
Kegg,http://www.genome.jp/dbget-bin/www_bget?dr:D02268,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002793
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002638
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0002362
Drug Interactions: Cytochrome P450 Drug Interaction Table,http://medicine.iupui.edu/clinpharm/ddis/table.asp,BE0003612
