title,url,parent_key
Cholecystokinin metabolism in man and dogs,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1344019/,DB08862
Cholecystokinin,https://www.drugs.com/mmx/cck.html,DB08862
Cholecystokinin- a review,https://www.sciencedirect.com/topics/chemistry/cholecystokinin,DB08862
Therapeutic potential for novel drugs targeting the type 1 cholecystokinin receptor,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2839260/,DB08862
"Cholecystokinin receptors in brain: Effects of obesity, drug treatment, and lesions Author links open overlay panel",https://www.sciencedirect.com/science/article/abs/pii/0196978181900516,DB08862
"SR146131, a cholecystokinin-A receptor agonist, antagonizes prepulse inhibition deficits produced by dizocilpine and DOI",https://link.springer.com/article/10.1007/s00213-002-1214-z,DB08862
Physiology of CCK,https://www.uptodate.com/contents/physiology-of-cholecystokinin,DB08862
"Cholecystokinin stimulates extracellular signal-regulated kinase through activation of the epidermal growth factor receptor, Yes, and protein kinase C. Signal amplification at the level of Raf by activation of protein kinase Cepsilon.",https://www.ncbi.nlm.nih.gov/pubmed/12496267,DB08862
"Effect of Exogenous Cholecystokinin (CCK)-8 on Food Intake and Plasma CCK, Leptin, and Insulin Concentrations in Older and Young Adults: Evidence for Increased CCK Activity as a Cause of the Anorexia of Aging",https://watermark.silverchair.com/jcem5830.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAAaowggGmBgkqhkiG9w0BBwagggGXMIIBkwIBADCCAYwGCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQM8C4jETgsbOcKN1RJAgEQgIIBXby2TDMTqLoxgQ6ubmlN4HjHutX56ZK5YSit8uXY_SxCH-FeJHHRd96DO6Xelfs_AWHgOkwYiSjyYiuJ6R5G75IuAh7TqXiqfShWHfHPGcr6jbX8N95S0Q25p6CTV_9-3_c8L1bA6AmtrsINgJbKbocjEZYJz0Dw51NqiUsO8g8f8Junna_pmyfUuz8j4wEmV7mywP_MWfvtH85E-gZ1XvGsQ7CiBLVtSW2g_4VGxNQgySqQqOqwvwdBXWNGFaIdAEDcvTqNslGyKbBNDf9OG_vZdli5fQXImHAhuyg1MGK4DKqzXh1FLuaRnRpOILyQrw5Wdw9pmiH_t6LxvC4RDlG5gi_fhjlAbLBZSLFxxefkX9NV8s9_sjKTpGFpVRDLooh6_luWVvHcFmS8OyEbaj-Jy8E0d_n_JndMakMvJT1ijVQpi4RbOrA6zCGeAvlPoDhBVT5IfTTQ61uJSsQ,DB08862
Comparison of Gallbladder Function Obtained with Regular CCK-8 and Pharmacy-Compounded CCK-8,http://jnm.snmjournals.org/content/44/4/499.full,DB08862
Bioactivity of synthetic human cholecystokinin (CCK)-33 in vitro and in vivo,https://link.springer.com/article/10.1007%2FBF02779509,DB08862
Cholecystokinin Octapeptide ,https://pubchem.ncbi.nlm.nih.gov/compound/16219094,DB08862
"Cholecystokinin Octapeptide, [125I]-, Bolton-Hunter Labeled, 10µCi",http://www.perkinelmer.ca/en-ca/product/cholecystokinin-octapeptide-125i-bolt-nex203010uc,DB08862
"Alfa Aesar™ Cholecystokinin, CCK Octapeptide (26-33)",https://www.fishersci.ca/shop/products/cholecystokinin-cck-octapeptide-26-33-2/p-5384644,DB08862
Cholecystokinin-Pancreozymin Peptides Products,http://www.biosyn.com/catalog-peptides/cholecystokinin-pancreozymin-peptides.aspx,DB08862
CCK Octapeptide sulfated,https://www.tocris.com/products/cck-octapeptide-sulfated_1166,DB08862
Cholecystokinin Octapeptide,https://www.perkinelmer.com/Content/MSDSDatabase/MSDS_NEX203010UC_AU_EN.pdf,DB08862
Lexicomp 2013,http://lexicomp.com,DB08864
J&J News,https://www.jnj.com/media-center/press-releases/fda-approves-edurant-rilpivirine-for-use-in-treatment-naive-adults-with-hiv-1,DB08864
FDA News and Events,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm586305.htm,DB08864
Australian report,https://www.tga.gov.au/sites/default/files/auspar-rilpivirine-120327.pdf,DB08864
J&J News,https://www.jnj.com/media-center/press-releases/janssen-announces-us-fda-approval-of-first-and-only-complete-single-pill-two-drug-regimen-juluca-dolutegravir-and-rilpivirine-for-the-treatment-of-hiv-1-infection,DB08864
FDA expands approval of Adcetris for first-line treatment of Stage III or IV classical Hodgkin lymphoma in combination with chemotherapy,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm601935.htm,DB08870
Seattle Genetics Announces FDA Approval of ADCETRIS® (Brentuximab Vedotin) in Combination with Chemotherapy for Adults with Previously Untreated Stage III or IV Classical Hodgkin Lymphoma  Read more: http://www.digitaljournal.com/pr/3703005#ixzz5AKAaxmbe,http://www.digitaljournal.com/pr/3703005,DB08870
NCCN Flash UpdatesTM: NCCN Guidelines® and NCCN Compendium® Updated,https://www.nccn.org/about/news/ebulletin/ebulletindetail.aspx?ebulletinid=472,DB08870
EMA label,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002455/WC500135055.pdf,DB08870
Cancer Care Ontario Formulary,https://www.cancercareontario.ca/sites/ccocancercare/files/brentuximab%20vedotin.pdf,DB08870
"Merck Manuals, Progressive Multifocal Leukoencephalopathy","https://www.merckmanuals.com/en-ca/home/brain,-spinal-cord,-and-nerve-disorders/brain-infections/progressive-multifocal-leukoencephalopathy-pml",DB08870
Seattle genetics Brentuximab Vedotin,http://www.seattlegenetics.com/pipeline/brentuximab-vedotin,DB08870
Brentuximab vedotin: clinical updates and practical guidance,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5762734/,DB08870
"American Association for the Study of Liver Diseases; Infectious Diseases Society of America. HCV guidance. http://hcvguidelines.org. Accessed June 12, 2017.",http://hcvguidelines.org/full-report-view,DB08873
Roche news,https://www.roche.com/media/store/releases/med-cor-2011-08-17.htm,DB08881
FDA News and Events,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm583931.htm,DB08881
FDA  Vemurafenib application,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202429Orig1s000ClinPharmR.pdf,DB08881
Link,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/125359lbl.pdf,DB08886
Link,http://webprod5.hc-sc.gc.ca/dpd-bdpp/info.do?code=61174&lang=eng,DB08886
"Electronic Medicines Compendium ERWINASE (Erwinia L-asparaginase), 10000 Units/vial, Lyophilisate for Solution for Injection Monograph",https://www.medicines.org.uk/emc/product/4979,DB08886
BC Cancer Asparaginase Monograph,http://www.bccancer.bc.ca/drug-database-site/Drug%20Index/Asparaginase_monograph_1June2013_formatted.pdf,DB08886
Pegylated l-asparaginase: Protein Sequence of Erwinia Asparaginase,https://patents.google.com/patent/EP2451486A1,DB08886
Genbank Accession No. CAA32884: L-asparaginase [Dickeya chrysanthemi],https://www.ncbi.nlm.nih.gov/protein/CAA32884.1,DB08886
Link,http://www.accessdata.fda.gov/spl/data/34f69a09-8707-42ca-8cd1-33dabe698756/34f69a09-8707-42ca-8cd1-33dabe698756.xml,DB08895
Link,https://data.epo.org/publication-server/rest/v1.0/publication-dates/20110803/patents/EP1534753NWB1/document.html,DB08904
FDA approves new uses for two drugs administered together for the treatment of BRAF-positive anaplastic thyroid cancer,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm606686.htm,DB08911
Drugs@FDA: FDA Approved Drug Products,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=204114,DB08911
Dabrafenib,https://pubchem.ncbi.nlm.nih.gov/compound/Dabrafenib,DB08912
"Drug Duo, Tafinlar and Mekinist, Approved for Aggressive Thyroid Cancer",https://www.drugs.com/news/duo-tafinlar-mekinist-approved-aggressive-thyroid-cancer-74098.html?utm_source=ddc&utm_medium=email&utm_campaign=Today%27s+news+summary+-+May+5%2C+2018&utm_content=Drug+Duo%2C+Tafinlar++and+Mekinist%2C+Approved+for+Aggressive+Thyroid+Cancer,DB08912
FDA grants regular approval to dabrafenib and trametinib combination for metastatic NSCLC with BRAF V600E mutation,https://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm564331.htm,DB08912
Novartis receives FDA approval of Tafinlar® + Mekinist® for adjuvant treatment of BRAF V600-mutant melanoma,https://www.novartis.com/news/media-releases/novartis-receives-fda-approval-tafinlarr-mekinistr-adjuvant-treatment-braf-v600-mutant-melanoma,DB08912
Dabrafenib,https://www.rcsb.org/ligand/P06,DB08912
Cancer. gov Dabrafenib,https://www.cancer.gov/about-cancer/treatment/drugs/fda-dabrafenib,DB08912
Dabrafenib and Trametinib Treatment in Patients With Locally Advanced or Metastatic BRAF V600–Mutant Anaplastic Thyroid Cancer,http://ascopubs.org/doi/abs/10.1200/JCO.2017.73.6785,DB08912
Electronic Medicines Compendium: Giotrif 30 mg film-coated tablets Monograph,https://www.medicines.org.uk/emc/product/7701/smpc,DB08916
Boehringer Ingelheim: FDA approves new indication for Gilotrif® in EGFR mutation-positive NSCLC,https://www.boehringer-ingelheim.us/press-release/fda-approves-new-indication-gilotrif-egfr-mutation-positive-nsclc,DB08916
ViiV Healthcare News,https://www.viivhealthcare.com/media/press-releases/2013/august/viiv-healthcare-announces-us-approval-of-tivicay-dolutegravir-for-the-treatment-of-hiv-1.aspx,DB08930
FDA News and Events,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm586305.htm,DB08930
"American Association for the Study of Liver Diseases; Infectious Diseases Society of America. HCV guidance. http://hcvguidelines.org. Accessed June 12, 2017.",http://hcvguidelines.org/full-report-view,DB08934
Link,http://clinicaltrials.gov/ct2/show/NCT01607957,DB08937
Evaluation of the Characteristics of Safety Withdrawal of Prescription Drugs from Worldwide Pharmaceutical Markets-1960 to 1999,http://dij.sagepub.com/content/35/1/293.abstract,DB08942
SCIENTIFIC OPINION Inositol hexanicotinate,http://www.efsa.europa.eu/sites/default/files/scientific_output/files/main_documents/949.pdf,DB08949
"Vitamin and Mineral Safety 3rd Edition (2013) Council for Responsible Nutrition (CRN); Niacin: Nicotinic Acid, Nicotinamide, and Inositol Hexanicotinate",https://www.crnusa.org/sites/default/files/files/resources/13-CRNVMS3-NIACIN.pdf,DB08949
CERVAGEM (Gemeprost) Product information,https://gp2u.com.au/static/pdf/C/CERVAGEM-PI.pdf,DB08964
Link,http://www.catalog.md/drugs/tinoran.html,DB08998
Link,http://chem.sis.nlm.nih.gov/chemidplus/rn/486-17-9,DB09014
"American Association for the Study of Liver Diseases; Infectious Diseases Society of America. HCV guidance. http://hcvguidelines.org. Accessed June 12, 2017.",http://hcvguidelines.org/full-report-view,DB09027
FDA approval,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&applno=125514,DB09037
FDA news,https://www.fda.gov/Drugs/InformationOnDrugs/ApprovedDrugs/ucm610572.htm,DB09037
FDA: Ibrutinib cGVHD approval,https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm569710.htm,DB09053
FDA approved drugs,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=205552,DB09053
Canadian cancer society,http://www.cancer.ca/en/cancer-information/cancer-type/non-hodgkin-lymphoma/non-hodgkin-lymphoma/mantle-cell-lymphoma/?region=on,DB09053
National Cancer Institute,https://www.cancer.gov/types/leukemia/patient/cll-treatment-pdq,DB09053
American Cancer Society,https://www.cancer.org/cancer/waldenstrom-macroglobulinemia/about/what-is-wm.html,DB09053
EMA: Tractocile Product Information,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000253/WC500040495.pdf,DB09059
Health Canada Product Label,https://pdf.hres.ca/dpd_pm/00016162.PDF,DB09061
New York Times: F.D.A. Panel Recommends Approval of Cannabis-Based Drug for Epilepsy (April 2018),https://www.nytimes.com/2018/04/19/health/epidiolex-fda-cannabis-marajuana.html,DB09061
GW Pharmaceuticals Announces Positive Phase 3 Pivotal Study Results for Epidiolex (cannabidiol),https://www.gwpharm.com/about-us/news/gw-pharmaceuticals-announces-positive-phase-3-pivotal-study-results-epidiolex,DB09061
"FDA Briefing Document - Peripheral and Central Nervous System Drugs Advisory Committee Meeting (April 19, 2018)",https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/PeripheralandCentralNervousSystemDrugsAdvisoryCommittee/UCM604736.pdf,DB09061
Corifollitropin alfa vs recombinant FSH for controlled ovarian stimulation in women aged 35–42 years with a body weight ≥50 kg: a randomized controlled trial,https://academic.oup.com/hropen/article/2017/3/hox023/4670555,DB09066
EMA label,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Summary_for_the_public/human/001106/WC500074787.pdf,DB09066
Impact of patient characteristics on the pharmacokinetics of corifollitropin alfa during controlled ovarian stimulation,https://bpspubs.onlinelibrary.wiley.com/doi/pdf/10.1111/bcp.12939,DB09066
Corifollitropin alfa approval,https://www.drugs.com/history/corifollitropin-alfa.html,DB09066
"Australian  APA report document, corifollitropin alfa",https://www.tga.gov.au/sites/default/files/auspar-elonva.pdf,DB09066
"Corifollitropin alfa, a long-acting follicle-stimulating hormone agonist for the treatment of infertility.",https://www.jove.com/visualize/abstract/19337959/corifollitropin-alfa-long-acting-follicle-stimulating-hormone-agonist,DB09066
Ovarian hyperstimulation syndrome,https://www.mayoclinic.org/diseases-conditions/ovarian-hyperstimulation-syndrome-ohss/symptoms-causes/syc-20354697,DB09066
Corifollitropin alfa compared to daily FSH in controlled ovarian stimulation for in vitro fertilization: a meta-analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4465305/,DB09066
Gonadotrophins: The future,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4296397/,DB09066
Tibolone for Postmenopausal Women: Systematic Review of Randomized Trials,https://academic.oup.com/jcem/article/87/1/16/2846489,DB09070
Tibolone Approval Status,https://www.drugs.com/history/tibolone.html,DB09070
WHO DRUG INFORMATION,http://apps.who.int/medicinedocs/pdf/s5407e/s5407e.pdf,DB09070
Livial,https://www.news-medical.net/drugs/Livial.aspx,DB09070
Postmenopausal hormonal therapy: Current status,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3830366/,DB09070
LIVIAL- Drug sheet NZ,http://www.medsafe.govt.nz/profs/Datasheet/l/Livialtab.pdf,DB09070
Tibolone Drug Monograph,http://www.druginfosys.com/drug.aspx?drugcode=1070&type=1,DB09070
Tibolone inhibits bone resorption without secondary positive effects on cartilage degradation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2603018/,DB09070
The Effects of Tibolone in Older Postmenopausal Women,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3684062/,DB09070
Tibolone Metabolism in Human Liver Is Catalyzed by 3α/3β-Hydroxysteroid Dehydrogenase Activities of the Four Isoforms of the Aldo-Keto Reductase (AKR)1C Subfamily,https://doi.org/10.1359/jbmr.2001.16.9.1651 ,DB09070
Tibolone: A Unique Version of Hormone Replacement Therapy,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.919.2384&rep=rep1&type=pdf,DB09070
Cardiovascular Effects of Tibolone: A Selective Tissue Estrogenic Activity Regulator,https://onlinelibrary.wiley.com/doi/full/10.1111/j.1527-3466.2007.00007.x,DB09070
EMA Product Label,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003834/WC500193836.pdf,DB09081
hERG potassium channel inhibition by ivabradine may contribute to QT prolongation and risk of torsades de pointes,http://journals.sagepub.com/doi/abs/10.1177/2042098615595546,DB09083
Electronic Medicines Compedium Difflam (Benzydamine Hydrochloride) Spray Monograph,https://www.medicines.org.uk/emc/medicine/13#PRODUCTINFO,DB09084
Electronic Medicines Compedium Benzydamine Hydrochloride 0.15% w/v Mouthwash Monograph,https://www.medicines.org.uk/emc/product/3347,DB09084
Electronic Medicines Compedium Difflam (Benzydamine Hydrochloride) 3% Cream Monograph,https://www.medicines.org.uk/emc/product/825,DB09084
Benzydamine - Tantum Verde,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=6&ved=0ahUKEwiF3q-XvdPaAhVCWq0KHUz4BQYQFghdMAU&url=http%3A%2F%2Fwww.tantum-verde.de%2Fpflichtangaben.html%3Ffile%3Dfiles%2Fpflichtangaben_upload%2FTANTUM_VERDE_Benzydamin.pdf&usg=AOvVaw2r3MBiTXb2XWY8xYv3SfGs,DB09084
FDA GRAS,https://www.fda.gov/Food/IngredientsPackagingLabeling/GRAS/SCOGS/ucm260848.htm,DB09087
Homepathic label,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e93e2938-5c91-4dff-8346-7faa154ed0cc,DB09087
EWG's skin deep,https://www.ewg.org/skindeep/ingredient/705178/POTASSIUM_ALUM/#.WirqskriY2w,DB09087
Cosmetics info,http://www.cosmeticsinfo.org/ingredient/potassium-alum-0,DB09087
FDA OTC ingredients,https://www.fda.gov/downloads/AboutFDA/CentersOffices/CDER/UCM135688.pdf,DB09087
Encyclopaedia Britannica,https://www.britannica.com/science/astringent,DB09087
What is alum?,https://www.thoughtco.com/what-is-alum-608508,DB09087
The Wood Library-Museum: Stovaine Profile,https://www.woodlibrarymuseum.org/museum/item/504/stovaine,DB09088
AA Pharma Inc.: TRIMEBUTINE product monograph,http://www.aapharma.ca/downloads/en/PIL/Trimebutine_PM.pdf,DB09089
BGP Pharma ULC: DICETEL (Pinaverium Bromide) product monograph,http://www.mylan.ca/-/media/mylanca/documents/english/product%20pdf/pdfs%20dec%202015/dicetel-pm-2016.01.08.pdf,DB09090
Chemotechnique diagnostics,https://www.chemotechnique.se/get_pdf.php?l=en&p=386,DB09091
Clinical experience with tixocortol pivalate,http://downloads.hindawi.com/journals/cjgh/1988/819089.pdf,DB09091
Exercise,https://www.exercise.com/supplements/xanthinol-nicotinate,DB09092
Smart publications ,http://www.smart-publications.com/books/full-text/smart-drugs-and-nutrients/smart-drugs-and-nutrients-sec-5/smart-drugs-and-nutrients-sec5-xanthinol,DB09092
Xanthinol,https://www.google.ca/url?sa=t&rct=j&q=&esrc=s&source=web&cd=7&cad=rja&uact=8&ved=0ahUKEwjIrefY-4TYAhWjyoMKHQmXAwoQFghIMAY&url=http%3A%2F%2Fwww.drugfuture.com%2Fmt%2Fxantinol-nicotinate.pdf&usg=AOvVaw2hzzAzSkuCgM5yKwbKzqnC,DB09092
product info,http://www.inchem.org/documents/pims/pharm/pim427.htm,DB09094
FDA Submission,https://www.fda.gov/downloads/drugs/developmentapprovalprocess/formssubmissionrequirements/drugmasterfilesdmfs/ucm370723.txt,DB09095
Dokteronline,https://www.dokteronline.com/en/nerisone,DB09095
J-stage papers,https://www.jstage.jst.go.jp/article/dmpk1986/7/5/7_5_591/_article,DB09095
Diflucortolone monograph,https://www.google.ca/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=0ahUKEwicvuWUtYfYAhWq34MKHd3kALMQFgg1MAI&url=https%3A%2F%2Fwww.old.health.gov.il%2Funits%2Fpharmacy%2Ftrufot%2Falonim%2FNeriderm_dr_1409827405542.pdf&usg=AOvVaw2ugd9AqSVOs5HlRGSO_I3r,DB09095
Medicine.ie,http://www.medicines.ie/medicine/1993/SPC,DB09095
DRUG NAME: Quinagolide - BC Cancer Agency,http://www.bccancer.bc.ca/drug-database-site/Drug%20Index/Quinagolide_monograph_1June2013_formatted.pdf,DB09097
NORPROLAC® (quinagolide) Product information,http://www.medicines.org.au/files/fppnorpt.pdf,DB09097
Human Growth Hormone: Protropin,https://www.worldhealth.net/news/protropin/,DB09098
Wikipedia: Growth Hormone Therapy,https://en.wikipedia.org/wiki/Growth_hormone_therapy,DB09098
product info,https://www.drugs.com/ppa/thyroid-desiccated-thyroid-usp.html,DB09100
article,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4267409/,DB09100
"American Association for the Study of Liver Diseases; Infectious Diseases Society of America. HCV guidance. http://hcvguidelines.org. Accessed June 12, 2017.",http://hcvguidelines.org/full-report-view,DB09102
American Liver Foundation: Advances in Medications to Treat Hepatitis C,http://hepc.liverfoundation.org/treatment/the-basics-about-hepatitis-c-treatment/advances-in-medications/,DB09102
Health Canada,https://health-products.canada.ca/dpd-bdpp/info.do?lang=en&code=63758,DB09103
Sobi,http://www.sobi.com/en/Healthcare-Professionals/Products-alphabetical-list/Stemgen/,DB09103
Stemgen monograph,https://pdf.hres.ca/dpd_pm/00007290.PDF,DB09103
Stemgen monograph,http://www.medicines.org.au/files/anpstemi.pdf,DB09103
Wikipedia,https://en.wikipedia.org/wiki/Magnesium_hydroxide,DB09104
Drugs.com,https://www.drugs.com/ppa/magnesium-hydroxide.html,DB09104
Glow,https://www.glowm.com/resources/glowm/cd/pages/drugs/m001.html,DB09104
Medicines,https://www.medicines.org.uk/emc/medicine/17293,DB09104
Drugs.com,https://www.drugs.com/mtm/milk-of-magnesia.html,DB09104
MSDS,http://pss-polymer.com/fileadmin/custom_documents/MSDS_Hydroxyethyl_starch.pdf,DB09106
Article,https://www.ncbi.nlm.nih.gov/pubmed/23881659,DB09106
Daily Med Micera Monograph,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c6b7448-152f-435f-a672-7404b1bfe7eb,DB09107
Nuwiq Product Monograph,http://www.octapharma.ca/fileadmin/user_upload/octapharma.ca/Product_Monographs/NUWIQ-PM.pdf,DB09108
FiercePharma,https://www.fiercepharma.com/pharma/novoeight%C2%AE-turoctocog-alfa-receives-approval-from-fda,DB09109
EMA Reports,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002719/WC500157553.pdf,DB09109
NovoNordisk,http://www.novonordisk.ca/content/dam/Canada/AFFILIATE/www-novonordisk-ca/OurProducts/PDF/Zonovate_PM_English.pdf,DB09109
EU Reports,http://ec.europa.eu/health/documents/community-register/2013/20131113127003/anx_127003_en.pdf,DB09109
Australian report,https://www.tga.gov.au/sites/default/files/auspar-turoctocog-140507.pdf,DB09109
DynaMed,http://www.dynamed.com/home/,DB09110
Pharmaintelligence,https://pink.pharmaintelligence.informa.com/PS017845/BURROUGHS-WELLCOMEs-EXOSURF-IS-APPROVED,DB09114
Access,http://www.syrianclinic.com/med/en/ProfDrugs/Print/ColfoscerilPalmitatepd.html,DB09114
Curoservice,http://www.curoservice.com/parents_visitors/surfactant/surfactant_composition_action.php,DB09114
Rob Holland,http://www.robholland.com/Nursing/Drug_Guide/data/monographframes/C111.html,DB09114
Health Canada,https://health-products.canada.ca/dpd-bdpp/dispatch-repartition.do,DB09116
Encyclopedia,http://www.encyclopedia.com/education/encyclopedias-almanacs-transcripts-and-maps/calcium-carbimide,DB09116
European Medicines Agency (EMA): DIACOMIT Summary of Product Characteristics,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000664/WC500036518.pdf,DB09118
Sanofi Canada: ZUACTA (zucapsaicin cream) product monograph,http://products.sanofi.ca/en/zuacta.pdf,DB09120
NLM Toxnet Toxicology Data Network: Aurothioglucose,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+7174,DB09121
RXmed: Solganal (Aurothioglucose) Monograph,https://www.rxmed.com/b.main/b2.pharmaceutical/b2.1.monographs/cps-_monographs/CPS-_(General_Monographs-_S)/SOLGANAL.html,DB09121
ChemIDplus: Aurothioglucose [USP],https://chem.nlm.nih.gov/chemidplus/rn/12192-57-3,DB09121
ScienceDirect: Aurothioglucose,https://www.sciencedirect.com/topics/neuroscience/aurothioglucose,DB09121
Arthritis Society: Rheumatoid Arthritis,https://www.arthritis.ca/about-arthritis/arthritis-types-(a-z)/types/rheumatoid-arthritis,DB09121
Bayer Inc: VISANNE (2mg dienogest tablets) Product Monograph,http://www.bayer.ca/static/documents/news/en/VISANNE-PM-EN-19JUN2015-182736.pdf,DB09123
Bayer Inc: VISANNE (2mg dienogest tablets) Product Information,http://www.bayerresources.com.au/resources/uploads/pi/file10142.pdf,DB09123
Health Canada,https://health-products.canada.ca/dpd-bdpp/info.do?lang=en&code=759,DB09124
Monograph,https://www.drugs.com/pro/potassium-citrate.html,DB09125
safety data sheet,http://www.adm.com/en-US/worldwide/australia/Documents/Potassium%20Citrate%20AU.pdf,DB09125
Pubchem,https://pubchem.ncbi.nlm.nih.gov/compound/chromic_chloride,DB09129
ChemIDplus,https://chem.nlm.nih.gov/chemidplus/rn/10025-73-7,DB09129
DAILYMED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b4d01ebb-a36e-44b7-028c-43c0ab2d13b4,DB09129
Wikipedia,https://en.wikipedia.org/wiki/Chromium(III)_chloride,DB09129
Product Monograph: Copper IUD,http://omr.bayer.ca/omr/online/nova-tpi-en-17feb2015.pdf,DB09130
Pubchem,https://pubchem.ncbi.nlm.nih.gov/compound/24014#section=Absorption-Distribution-and-Excretion,DB09131
inChem,http://www.inchem.org/documents/ukpids/ukpids/ukpid53.htm,DB09131
FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018310s011lbl.pdf,DB09136
Drugs.com,https://www.drugs.com/pro/isosulfan-blue-injection.html,DB09136
WHO,http://www.who.int/medicines/publications/pharmacopoeia/Radgenmono.pdf,DB09139
IAEA,http://www-pub.iaea.org/MTCD/publications/PDF/trs466_web.pdf,DB09139
Human health IAEA,https://humanhealth.iaea.org/HHW/Radiopharmacy/VirRad/Selection_of_Labelling_Kit/index.html,DB09139
Doctissimo,http://www.doctissimo.fr/medicament-OSTEOCIS.htm,DB09139
Pubmedhealth,https://www.ncbi.nlm.nih.gov/pubmedhealth/PMHT0024006/?report=details,DB09139
SNMjournals,http://jnm.snmjournals.org/content/22/7/local/advertising.pdf,DB09139
Tc-99m compounds,http://eknygos.lsmuni.lt/springer/439/173-337.pdf,DB09139
British Thoracic Society: Guideline for emergency oxygen use in adult patients ,https://www.brit-thoracic.org.uk/document-library/clinical-information/oxygen/emergency-oxygen-use-in-adult-patients-guideline/emergency-oxygen-use-in-adult-patients-guideline/,DB09140
Airgas SDS,https://www.airgas.com/msds/001043.pdf,DB09140
Linde SDS,http://www.linde-gas.com/internet.global.lindegas.global/en/images/Compressed%20oxygen17_24367.pdf?v=1.0,DB09140
Product info,"https://www.google.ca/url?sa=t&rct=j&q=&esrc=s&source=web&cd=13&cad=rja&uact=8&sqi=2&ved=0ahUKEwjE44WH68fSAhWj24MKHSKCCzwQFghTMAw&url=https%3A%2F%2Fwww.drugs.com%2Fmonograph%2Fprotamine-sulfate.html&usg=AFQjCNEZpum1VIHPgqSl9Z8J3a4w3RFkKQ&bvm=bv.149093890,d.amc",DB09141
product info,http://www.rxlist.com/protamine-drug/indications-dosage.htm,DB09141
monograph,https://www.drugs.com/monograph/iron-sucrose.html,DB09146
article,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1805051/,DB09146
Pubchem,https://pubchem.ncbi.nlm.nih.gov/compound/Iron_III__pyrophosphate#section=Pharmacology-and-Biochemistry,DB09147
Nippon,https://www.nippon.com/en/currents/d00106/,DB09147
KEGG,http://www.genome.jp/dbget-bin/www_bget?D04946,DB09147
FDA Reports,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206317orig1s000medr.pdf,DB09147
Sunactive,https://taiyogmbh.com/en/sunactive-en/,DB09147
Patient info,http://patient.info/health/liquid-nitrogen-treatment,DB09152
Product info,http://www.webmd.com/skin-problems-and-treatments/cryotherapy-for-warts,DB09152
Wikipedia,https://en.wikipedia.org/wiki/Sodium_chloride,DB09153
ChemIDplus,https://chem.nlm.nih.gov/chemidplus/rn/7647-14-5,DB09153
Pubchem,https://pubchem.ncbi.nlm.nih.gov/compound/sodium_chloride,DB09153
FDA Monograph: Sodium Citrate Tablet,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a60660b2-c5db-45a0-885f-de93e655380d,DB09154
