text,parent_key
Odyssey pharmaceuticals inc,DB00344
Merck and co inc,DB00345
Sanofi aventis us llc,DB00346
Abbott laboratories pharmaceutical products div,DB00347
Rare disease therapeutics inc,DB00348
Johnson and johnson group consumer companies,DB00350
Actavis mid atlantic llc,DB00350
Bausch and lomb pharmaceuticals inc,DB00350
Copley pharmaceutical inc,DB00350
Hi tech pharmacal co inc,DB00350
Novex pharma,DB00350
Perrigo co,DB00350
Sight pharmaceuticals inc,DB00350
Teva pharmaceuticals usa inc,DB00350
Wockhardt eu operations (swiss) ag,DB00350
Avacor products llc,DB00350
L perrigo co,DB00350
Perrigo new york inc,DB00350
Harmony laboratories,DB00350
Pharmacia and upjohn co,DB00350
Quantum pharmics ltd,DB00350
Mutual pharmaceutical co inc,DB00350
Par pharmaceutical inc,DB00350
Royce laboratories inc,DB00350
Usl pharma inc,DB00350
Watson laboratories inc,DB00350
Bristol myers squibb,DB00351
Par pharmaceutical inc,DB00351
Apotex inc richmond hill,DB00351
Roxane laboratories inc,DB00351
Teva pharmaceuticals usa,DB00351
Wockhardt eu operations (swiss) ag,DB00351
Barr laboratories inc,DB00351
Teva pharmaceuticals usa inc,DB00351
Usl pharma inc,DB00351
Glaxosmithkline,DB00352
Novartis pharmaceuticals corp,DB00353
Pharmaforce inc,DB00353
Stuart pharmaceuticals div ici americas,DB00354
Gilead sciences inc,DB00355
Bristol myers squibb,DB00355
Bristol myers squibb co,DB00355
App pharmaceuticals llc,DB00355
Actavis totowa llc,DB00356
Barr laboratories inc,DB00356
Mikart inc,DB00356
Mutual pharmaceutical co inc,DB00356
Ohm laboratories inc,DB00356
Par pharmaceutical inc,DB00356
Pioneer pharmaceuticals inc,DB00356
Sandoz inc,DB00356
Watson laboratories inc,DB00356
Ortho mcneil pharmaceutical inc,DB00356
Ortho mcneil janssen pharmaceuticals inc,DB00356
Ferndale laboratories inc,DB00356
Novartis pharmaceuticals corp,DB00357
Hoffmann la roche inc,DB00358
Barr laboratories inc,DB00358
Roxane laboratories inc,DB00358
Sandoz inc,DB00358
United states army walter reed army institute research,DB00358
West ward pharmaceutical corp,DB00358
Abbott laboratories pharmaceutical products div,DB00359
Everylife,DB00359
Impax laboratories inc,DB00359
Lannett co inc,DB00359
Lederle laboratories div american cyanamid co,DB00359
Eli lilly and co,DB00359
Sandoz inc,DB00359
Biomarin pharmaceutical inc,DB00360
Pierre fabre medicament,DB00361
Actavis totowa llc,DB00361
App pharmaceuticals llc,DB00361
Baxter healthcare corp anesthesia and critical care,DB00361
Bedford laboratories div ben venue laboratories inc,DB00361
Ebewe pharma ges mbh nfg kg,DB00361
Hospira inc,DB00361
Teva parenteral medicines inc,DB00361
Vicuron pharmaceuticals inc,DB00362
Azur pharma international iii ltd,DB00363
Caraco pharmaceutical laboratories ltd,DB00363
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,DB00363
Mylan pharmaceuticals inc,DB00363
Par pharmaceutical,DB00363
Sandoz inc,DB00363
Novartis pharmaceuticals corp,DB00363
Axcan pharma us inc,DB00364
Nostrum laboratories inc,DB00364
Teva pharmaceuticals usa inc,DB00364
Otsuka pharmaceutical co ltd,DB00365
Wyeth pharmaceuticals inc,DB00367
Population council,DB00367
Population council center for biomedical research,DB00367
Bayer healthcare pharmaceuticals inc,DB00367
Watson laboratories inc,DB00367
Duramed pharmaceuticals inc,DB00367
Hospira inc,DB00368
Gilead sciences inc,DB00369
Actavis totowa llc,DB00370
Aurobindo pharma ltd inc,DB00370
Teva pharmaceuticals usa inc,DB00370
Watson laboratories inc,DB00370
Organon usa inc,DB00370
Actavis elizabeth llc,DB00370
Alphapharm party ltd,DB00370
Apotex inc etobicoke site,DB00370
Aurobindo pharma ltd,DB00370
Caraco pharmaceutical laboratories ltd,DB00370
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,DB00370
Mylan pharmaceuticals inc,DB00370
Roxane laboratories inc,DB00370
Sandoz inc,DB00370
Watson laboratories inc florida,DB00370
Glaxosmithkline llc,DB00371
Medpointe pharmaceuticals medpointe healthcare inc,DB00371
Wyeth ayerst laboratories,DB00371
Ferndale laboratories inc,DB00371
Alra laboratories inc,DB00371
Teva pharmaceuticals usa inc,DB00371
Alembic ltd,DB00371
Barr laboratories inc,DB00371
Elkins sinn div ah robins co inc,DB00371
Heather drug co inc,DB00371
Impax laboratories inc,DB00371
Invagen pharmaceuticals inc,DB00371
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,DB00371
Ivc industries inc dba inverness medical nutritionals group,DB00371
Lannett co inc,DB00371
Lederle laboratories div american cyanamid co,DB00371
Km lee laboratories inc,DB00371
Mallard inc,DB00371
Mk laboratories inc,DB00371
Mutual pharmaceutical co inc,DB00371
Mylan pharmaceuticals inc,DB00371
Nexgen pharma inc,DB00371
Parke davis div warner lambert co,DB00371
L perrigo co,DB00371
Pharmavite pharmaceuticals,DB00371
Purepac pharmaceutical co,DB00371
Private formulations inc,DB00371
Roxane laboratories inc,DB00371
Sandoz inc,DB00371
Scherer laboratories inc,DB00371
Solvay pharmaceuticals,DB00371
Stanlabs pharmaceutical co sub simpak corp,DB00371
Tablicaps inc,DB00371
Usl pharma inc,DB00371
Valeant pharmaceuticals international,DB00371
Vangard laboratories inc div midway medical co,DB00371
Watson laboratories inc,DB00371
West ward pharmaceutical corp,DB00371
Whiteworth towne paulsen inc,DB00371
Halsey drug co inc,DB00371
Novartis pharmaceuticals corp,DB00372
Santen oy,DB00373
Falcon pharmaceuticals ltd,DB00373
Aton pharma inc,DB00373
Ista pharmaceuticals,DB00373
Akorn inc,DB00373
Bausch and lomb pharmaceuticals inc,DB00373
Bausch and lomb inc,DB00373
Falcon pharmaceuticals inc,DB00373
Fdc ltd,DB00373
E fougera div altana inc,DB00373
Hi tech pharmacal co inc,DB00373
Novex pharma,DB00373
Pacific pharma inc,DB00373
Pacific pharma,DB00373
Wockhardt ltd,DB00373
Merck research laboratories div merck co inc,DB00373
Mylan pharmaceuticals inc,DB00373
Quantum pharmics ltd,DB00373
Sandoz inc,DB00373
Teva pharmaceuticals usa inc,DB00373
Usl pharma inc,DB00373
Watson laboratories inc,DB00373
United therapeutics corp,DB00374
Pharmacia and upjohn co,DB00375
Impax laboratories inc,DB00375
Lederle laboratories div american cyanamid co,DB00376
Mikart inc,DB00376
Pharmaceutical assoc inc div beach products,DB00376
Pharmaceutical ventures ltd,DB00376
Schering corp sub schering plough corp,DB00376
Nylos trading co inc,DB00376
Vangard laboratories inc div midway medical co,DB00376
Vintage pharmaceuticals inc,DB00376
Watson laboratories inc,DB00376
West ward pharmaceutical corp,DB00376
Helsinn healthcare sa,DB00377
Solvay pharmaceuticals,DB00378
Sandoz inc,DB00379
Teva pharmaceuticals usa inc,DB00379
Watson laboratories inc,DB00379
Boehringer ingelheim,DB00379
Bedford laboratories div ben venue laboratories inc,DB00380
Topotarget as,DB00380
Pharmacia and upjohn co,DB00380
Synthon pharmaceuticals inc,DB00381
Actavis totowa llc,DB00381
Alkem laboratories ltd,DB00381
Amneal pharmaceuticals ny llc,DB00381
Apotex inc,DB00381
Aurobindo pharma ltd,DB00381
Caraco pharmaceutical laboratories ltd,DB00381
Dr reddys laboratories ltd,DB00381
Gedeon richter usa inc,DB00381
Genpharm inc,DB00381
Glenmark generics ltd,DB00381
Invagen pharmaceuticals inc,DB00381
Lek pharmaceuticals dd,DB00381
Lupin ltd,DB00381
Matrix laboratories ltd,DB00381
Mutual pharmacal co,DB00381
Mylan laboratories inc,DB00381
Orchid healthcare,DB00381
Ranbaxy laboratories ltd,DB00381
Roxane laboratories inc,DB00381
Teva pharmaceuticals usa inc,DB00381
Torrent pharmaceuticals ltd,DB00381
Upsher smith laboratories inc,DB00381
Vintage pharmaceuticals llc,DB00381
Watson laboratories inc,DB00381
Wockhardt ltd,DB00381
World gen llc,DB00381
Zydus pharmaceuticals usa inc,DB00381
Pfizer inc,DB00381
Dr reddys laboratories inc,DB00381
Shionogi pharma inc,DB00382
Pfizer laboratories div pfizer inc,DB00383
Wellspring pharmaceutical corp,DB00384
Endo pharmaceutical solutions inc,DB00385
Monarch pharmaceuticals inc,DB00387
Glaxosmithkline llc,DB00390
Roxane laboratories inc,DB00390
Abraxis pharmaceutical products,DB00390
Baxter healthcare corp anesthesia and critical care,DB00390
Hospira inc,DB00390
Sandoz canada inc,DB00390
Wyeth ayerst laboratories,DB00390
Actavis totowa llc,DB00390
Caraco pharmaceutical laboratories ltd,DB00390
Impax laboratories inc,DB00390
Jerome stevens pharmaceuticals inc,DB00390
West ward pharmaceutical corp,DB00390
Smithkline beecham corp dba glaxosmithkline,DB00390
Parke davis div warner lambert co,DB00392
Banner pharmacaps inc,DB00393
Barr laboratories inc,DB00393
Sun pharmaceutical industries inc,DB00393
Bayer pharmaceuticals corp,DB00393
Glaxosmithkline,DB00394
Schering corp sub schering plough corp,DB00394
Schering corp,DB00394
Meda pharmaceuticals meda pharmaceuticals inc,DB00395
Able laboratories inc,DB00395
Actavis totowa llc,DB00395
Advent pharmaceuticals inc,DB00395
Aurobindo pharma ltd,DB00395
Concord laboratories inc,DB00395
Corepharma llc,DB00395
Mutual pharmaceutical co inc,DB00395
Pioneer pharmaceuticals inc,DB00395
Sandoz inc,DB00395
Sun pharmaceutical industries ltd,DB00395
Vintage pharmaceuticals inc,DB00395
Watson laboratories inc,DB00395
West ward pharmaceutical corp,DB00395
Schering corp sub schering plough corp,DB00395
Bristol myers squibb,DB00396
Amarin pharmaceuticals inc,DB00396
Solvay pharmaceuticals,DB00396
Esi pharmacal,DB00396
Unimed pharmaceuticals llc,DB00396
Watson laboratories inc,DB00396
App pharmaceuticals llc,DB00396
Eli lilly and co,DB00396
Pharmaforce inc,DB00396
Alza corp,DB00396
Ferring pharmaceuticals inc,DB00396
Bayer healthcare pharmaceuticals inc,DB00398
Novartis pharmaceuticals corp,DB00399
Wyeth ayerst laboratories,DB00400
Johnson and johnson consumer companies inc,DB00400
Orthoneutrogena,DB00400
Actavis mid atlantic llc,DB00400
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,DB00400
Perrigo co tennessee inc,DB00400
Elorac inc,DB00400
Johnson and johnson consumer products inc,DB00400
Schering corp sub schering plough corp,DB00400
Pedinol pharmacal inc,DB00400
Pliva inc,DB00400
Mylan pharmaceuticals inc,DB00401
Shionogi pharma inc,DB00401
Sepracor inc,DB00402
Sepracor Inc.,DB00402
Pharmacia and upjohn co,DB00403
Roxane laboratories inc,DB00404
Actavis elizabeth llc,DB00404
Amneal pharmaceuticals ny llc,DB00404
Apotex inc,DB00404
Barr laboratories inc,DB00404
Corepharma llc,DB00404
Impax laboratories inc,DB00404
Mylan pharmaceuticals inc,DB00404
Sandoz inc,DB00404
Teva pharmaceuticals usa,DB00404
Vintage pharmaceuticals llc,DB00404
Watson laboratories inc florida,DB00404
Zydus pharmaceuticals usa inc,DB00404
Pharmacia and upjohn,DB00404
Par pharmaceutical inc,DB00404
Schwarz pharma inc,DB00404
Alphapharm party ltd,DB00404
Dava international inc,DB00404
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,DB00404
Sun pharma global inc,DB00404
Teva pharmaceuticals usa inc,DB00404
Watson laboratories inc,DB00404
Pharmacia and upjohn co,DB00404
Schering corp sub schering plough corp,DB00405
Savage laboratories inc div altana inc,DB00406
Key pharmaceuticals inc sub schering plough corp,DB00406
Wyeth ayerst laboratories,DB00407
Watson laboratories inc,DB00408
Actavis totowa llc,DB00408
Mylan pharmaceuticals inc,DB00408
Glaxosmithkline,DB00410
Perrigo new york inc,DB00410
Altana inc,DB00410
Taro pharmaceuticals usa inc,DB00410
Teva pharmaceuticals usa inc,DB00410
Pharmafair inc,DB00411
Novartis pharmaceuticals corp,DB00411
Alcon laboratories inc,DB00411
Sb pharmco puerto rico inc,DB00412
Glaxosmithkline,DB00412
Boehringer ingelheim,DB00413
Barr laboratories inc,DB00414
Usl pharma inc,DB00414
Watson laboratories inc,DB00414
Eli lilly industries inc,DB00414
Acic fine chemicals inc,DB00415
Apothecon inc div bristol myers squibb,DB00415
Baxter healthcare corp anesthesia and critical care,DB00415
Consolidated pharmaceutical group inc,DB00415
Gc hanford manufacturing co,DB00415
Istituto biochimico italiano spa,DB00415
Instituto biochemico italiano spa,DB00415
International medication systems ltd,DB00415
Eli lilly and co,DB00415
Marsam pharmaceuticals llc,DB00415
Sandoz inc,DB00415
Wyeth ayerst laboratories,DB00415
Bristol laboratories inc div bristol myers co,DB00415
Glaxosmithkline,DB00415
Parke davis div warner lambert co,DB00415
American antibiotics llc,DB00415
Dava pharmaceuticals inc,DB00415
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,DB00415
Lederle laboratories div american cyanamid co,DB00415
Mylan pharmaceuticals inc,DB00415
Purepac pharmaceutical co,DB00415
Teva pharmaceuticals usa inc,DB00415
Vitarine pharmaceuticals inc,DB00415
Pfizer laboratories div pfizer inc,DB00415
Bristol myers squibb co,DB00415
Apothecon sub bristol myers squibb co,DB00415
Eli lilly and co,DB00416
Eli lilly and co,DB00417
Glaxosmithkline,DB00417
Apothecon inc div bristol myers squibb,DB00417
Lederle laboratories div american cyanamid co,DB00417
Parke davis div warner lambert co,DB00417
American antibiotics llc,DB00417
Dava pharmaceuticals inc,DB00417
Mylan pharmaceuticals inc,DB00417
Purepac pharmaceutical co,DB00417
Teva pharmaceuticals usa inc,DB00417
Wyeth ayerst laboratories,DB00417
Pfizer laboratories div pfizer inc,DB00417
Apothecon sub bristol myers squibb co,DB00417
Bristol laboratories inc div bristol myers co,DB00417
Aurobindo pharma ltd,DB00417
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,DB00417
Sandoz inc,DB00417
Pharmacia and upjohn co,DB00417
Anabolic inc,DB00418
Barr laboratories inc,DB00418
Everylife,DB00418
Halsey drug co inc,DB00418
Ivax pharmaceuticals inc,DB00418
Kv pharmaceutical co,DB00418
Lannett co inc,DB00418
Parke davis div warner lambert co,DB00418
L perrigo co,DB00418
Purepac pharmaceutical co,DB00418
Valeant pharmaceuticals international,DB00418
Vitarine pharmaceuticals inc,DB00418
Watson laboratories inc,DB00418
West ward pharmaceutical corp,DB00418
Whiteworth towne paulsen inc,DB00418
Wyeth ayerst laboratories,DB00418
Ranbaxy pharmaceuticals inc,DB00418
Elkins sinn div ah robins co inc,DB00418
Eli lilly and co,DB00418
Actelion pharmaceuticals ltd,DB00419
Wyeth ayerst laboratories,DB00420
Watson laboratories inc,DB00420
Baxter healthcare corp anesthesia critical care,DB00420
Apothecon sub bristol myers squibb co,DB00420
Apothecon inc div bristol myers squibb,DB00420
Bristol myers squibb co,DB00420
Gd searle llc,DB00421
Actavis elizabeth llc,DB00421
Amneal pharmaceuticals,DB00421
Ascot hosp pharmaceuticals inc div travenol laboratories inc,DB00421
Ivax pharmaceuticals inc,DB00421
Lederle laboratories div american cyanamid co,DB00421
Mutual pharmaceutical co inc,DB00421
Mylan pharmaceuticals inc,DB00421
Purepac pharmaceutical co,DB00421
Sandoz inc,DB00421
Superpharm corp,DB00421
Upsher smith laboratories inc,DB00421
Vangard laboratories inc div midway medical co,DB00421
Vintage pharmaceuticals llc,DB00421
Warner chilcott div warner lambert co,DB00421
Watson laboratories inc,DB00421
Shire development inc,DB00422
Ucb inc,DB00422
Novartis pharmaceuticals corp,DB00422
Mallinckrodt inc,DB00422
Tris pharma inc,DB00422
Ortho mcneil janssen pharmaceutical inc,DB00422
Able laboratories inc,DB00422
Actavis elizabeth llc,DB00422
Watson laboratories inc,DB00422
"Ortho-McNeil-Janssen Pharmaceuticals, Inc.",DB00422
Marsam pharmaceuticals llc,DB00423
Watson laboratories inc,DB00423
Baxter healthcare corp anesthesia critical care,DB00423
Ferndale laboratories inc,DB00423
Forest laboratories inc,DB00423
Able laboratories inc,DB00423
American therapeutics inc,DB00423
Ascot hosp pharmaceuticals inc div travenol laboratories inc,DB00423
Clonmel healthcare ltd,DB00423
Heather drug co inc,DB00423
Hetero drugs ltd,DB00423
Impax laboratories inc,DB00423
Inwood laboratories inc sub forest laboratories inc,DB00423
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,DB00423
Kv pharmaceutical co,DB00423
Lannett co inc,DB00423
Mutual pharmaceutical co inc,DB00423
Mylan pharmaceuticals inc,DB00423
Nylos trading co inc,DB00423
Pharmeral inc,DB00423
Pioneer pharmaceuticals inc,DB00423
Purepac pharmaceutical co,DB00423
Roxane laboratories inc,DB00423
Sandoz inc,DB00423
Solco healthcare us llc,DB00423
Solvay pharmaceuticals,DB00423
Superpharm corp,DB00423
Tablicaps inc,DB00423
Upsher smith laboratories inc,DB00423
Vintage pharmaceuticals inc,DB00423
West ward pharmaceutical corp,DB00423
Schwarz pharma inc,DB00423
Novadel pharma inc,DB00425
Sanofi aventis us llc,DB00425
Biovail laboratories international srl,DB00425
Apotex inc,DB00425
Aurobindo pharma ltd,DB00425
Caraco pharmaceutical laboratories ltd,DB00425
Carlsbad technology inc,DB00425
Dr reddys laboratories ltd,DB00425
Genpharm inc,DB00425
Hikma pharmaceuticals,DB00425
Invagen pharmaceuticals inc,DB00425
Lek pharmaceuticals dd,DB00425
Mutual pharmacal co,DB00425
Mylan pharmaceuticals inc,DB00425
Ranbaxy laboratories ltd,DB00425
Roxane laboratories inc,DB00425
Synthon pharmaceuticals ltd,DB00425
Teva pharmaceuticals usa inc,DB00425
Torrent pharmaceuticals ltd,DB00425
Vintage pharmaceuticals llc,DB00425
Watson laboratories inc,DB00425
Wockhardt ltd,DB00425
World gen llc,DB00425
Meda pharmaceuticals,DB00425
Pfizer inc,DB00425
Teva pharmaceuticals usa,DB00426
Novartis pharmaceuticals corp,DB00426
Glaxosmithkline,DB00427
Usl pharma inc,DB00427
Alpharma us pharmaceuticals division,DB00427
Halsey drug co inc,DB00427
Pharmaceutical assoc inc div beach products,DB00427
Vitarine pharmaceuticals inc,DB00427
Watson laboratories inc,DB00427
Teva parenteral medicines inc,DB00428
Pharmacia and upjohn co,DB00429
Hospira inc,DB00429
Wyeth ayerst laboratories,DB00430
Reed and carnrick pharmaceuticals div block drug co inc,DB00431
Sola barnes hind,DB00431
Olta pharmaceuticals corp,DB00431
Wockhardt eu operations (swiss) ag,DB00431
Stiefel laboratories inc,DB00431
Alcon laboratories inc,DB00432
Monarch pharmaceuticals inc,DB00432
Glaxosmithkline,DB00433
Paddock laboratories inc,DB00433
Able laboratories inc,DB00433
G and w laboratories inc,DB00433
Alpharma us pharmaceuticals division,DB00433
Morton grove pharmaceuticals inc,DB00433
Baxter healthcare corp anesthesia and critical care,DB00433
Bedford laboratories div ben venue laboratories inc,DB00433
Hospira inc,DB00433
Marsam pharmaceuticals llc,DB00433
Smith and nephew solopak div smith and nephew,DB00433
Teva parenteral medicines inc,DB00433
Watson laboratories inc,DB00433
Wyeth ayerst laboratories,DB00433
Duramed pharmaceuticals inc sub barr laboratories inc,DB00433
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,DB00433
Mylan pharmaceuticals inc,DB00433
Sandoz inc,DB00433
Teva pharmaceuticals usa,DB00433
Cadista pharmaceuticals inc,DB00433
Merck and co inc,DB00434
Ino therapeutics inc,DB00435
Apothecon inc div bristol myers squibb,DB00436
Apotex inc etobicoke site,DB00437
Caraco pharmaceutical laboratories ltd,DB00437
Mutual pharmaceutical co inc,DB00437
Mylan pharmaceuticals inc,DB00437
Northstar healthcare holdings ltd,DB00437
Par pharmaceutical inc,DB00437
Purepac pharmaceutical co,DB00437
Sandoz inc,DB00437
Superpharm corp,DB00437
Vintage pharmaceuticals inc,DB00437
Watson laboratories inc,DB00437
Abbott laboratories pharmaceutical products div,DB00437
Dr reddys laboratories louisiana llc,DB00437
Prometheus laboratories inc,DB00437
Bedford laboratories,DB00437
Bioniche pharma usa llc,DB00437
Acs dobfar spa,DB00438
Aurobindo pharma ltd,DB00438
Wockhardt ltd,DB00438
Glaxosmithkline,DB00438
Hospira inc,DB00438
Eli lilly and co,DB00438
Baxter healthcare corp,DB00438
Bayer pharmaceuticals corp,DB00439
Monarch pharmaceuticals inc,DB00440
Mutual pharmaceutical co inc,DB00440
Teva pharmaceuticals usa inc,DB00440
Watson laboratories inc,DB00440
Hoffmann la roche inc,DB00440
Fsc laboratories inc,DB00440
Teva parenteral medicines inc,DB00441
Eli lilly and co,DB00441
Bristol myers squibb,DB00442
Schering corp sub schering plough corp,DB00443
Parke davis div warner lambert co,DB00443
Parke davis pharmaceutical research div warner lambert co,DB00443
Altana inc,DB00443
Glenmark generics inc usa,DB00443
Perrigo new york inc,DB00443
Taro pharmaceuticals usa inc,DB00443
Tolmar inc,DB00443
Schering corp,DB00443
Savage laboratories inc div altana inc,DB00443
Actavis mid atlantic llc,DB00443
E fougera div altana inc,DB00443
Pharmaderm div altana inc,DB00443
Teva pharmaceuticals usa inc,DB00443
Alpharma us pharmaceuticals division,DB00443
Taro pharmaceuticals inc,DB00443
Teva pharmaceuticals usa,DB00443
Watson laboratories inc,DB00443
Connectics corp,DB00443
Tj roaco ltd,DB00443
Pharmafair inc,DB00443
Stat trade inc,DB00443
Bristol myers squibb co pharmaceutical research institute,DB00444
Pfizer inc,DB00445
Actavis totowa llc,DB00445
Akorn inc,DB00445
App pharmaceuticals llc,DB00445
Bedford laboratories div ben venue laboratories inc,DB00445
Bioniche pharma usa llc,DB00445
Ebewe pharma ges mbh nfg kg,DB00445
Fresenius kabi oncology plc,DB00445
Hospira inc,DB00445
Teva parenteral medicines inc,DB00445
Watson laboratories inc,DB00445
X gen pharmaceuticals inc,DB00445
John j ferrante,DB00446
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,DB00446
Parkedale pharmaceuticals inc,DB00446
Armenpharm ltd,DB00446
Parke davis pharmaceutical research div warner lambert co,DB00446
Altana inc,DB00446
Pharmafair inc,DB00446
Allergan pharmaceutical,DB00446
Alcon laboratories inc,DB00446
Akorn inc,DB00446
Optopics laboratories corp,DB00446
Elkins sinn div ah robins co inc,DB00446
App pharmaceuticals llc,DB00446
Gruppo lepetit spa sub merrell dow pharmaceuticals inc,DB00446
Angus chemical co,DB00446
King pharmaceuticals inc,DB00447
Matrix laboratories ltd,DB00448
Teva pharmaceuticals usa,DB00448
Takeda pharmaceuticals north america inc,DB00448
Novartis consumer health inc,DB00448
Sandoz inc,DB00448
Akorn inc,DB00449
Bausch and lomb pharmaceuticals inc,DB00449
Falcon pharmaceuticals ltd,DB00449
Allergan pharmaceutical,DB00449
Abraxis pharmaceutical products,DB00450
Astrazeneca lp,DB00450
Hospira inc,DB00450
Luitpold pharmaceuticals inc,DB00450
Smith and nephew solopak div smith and nephew,DB00450
Solopak laboratories inc,DB00450
Watson laboratories inc,DB00450
Akorn inc,DB00450
Institute biochimique sa (ibsa),DB00451
Institut biochimique sa ibsa,DB00451
Vintage pharmaceuticals llc,DB00451
Alara pharmaceutical corporation,DB00451
Lloyd inc,DB00451
Merck kgaa,DB00451
Mylan pharmaceuticals inc,DB00451
King pharmaceuticals inc,DB00451
Abbott laboratories,DB00451
Jerome stevens pharmaceuticals inc,DB00451
Hospira inc,DB00454
Sanofi aventis us llc,DB00454
Abbott laboratories pharmaceutical products div,DB00454
Astrazeneca lp,DB00454
Baxter healthcare corp anesthesia and critical care,DB00454
Baxter healthcare corp anesthesia critical care,DB00454
Elkins sinn div ah robins co inc,DB00454
International medication systems ltd,DB00454
Parke davis div warner lambert co,DB00454
Watson laboratories inc,DB00454
International medication system,DB00454
Mallinckrodt chemical inc,DB00454
Roxane laboratories inc,DB00454
Barr laboratories inc,DB00454
Caraco pharmaceutical laboratories ltd,DB00454
Duramed pharmaceuticals inc sub barr laboratories inc,DB00454
Mallinckrodt inc,DB00454
Mikah pharma llc,DB00454
Mikart inc,DB00454
Mutual pharmaceutical co inc,DB00454
Vintage pharmaceuticals inc,DB00454
Wyeth ayerst laboratories,DB00454
Schering plough healthcare products inc,DB00455
Taro pharmaceuticals usa inc,DB00455
Apotex inc richmond hill,DB00455
L perrigo co,DB00455
Ranbaxy laboratories ltd,DB00455
Silarx pharmaceuticals inc,DB00455
Taro pharmaceutical industries ltd,DB00455
Teva pharmaceuticals usa inc,DB00455
Wockhardt eu operations (swiss) ag,DB00455
Wyeth consumer healthcare,DB00455
Impax laboratories inc,DB00455
Watson laboratories inc florida,DB00455
Apotex inc etobicoke site,DB00455
Mylan pharmaceuticals inc,DB00455
Perrigo co,DB00455
Sandoz inc,DB00455
International medication systems ltd,DB00456
Abbott laboratories pharmaceutical products div,DB00456
Abraxis pharmaceutical products,DB00456
Bristol laboratories inc div bristol myers co,DB00456
Baxter healthcare corp,DB00456
Eli lilly and co,DB00456
Glaxosmithkline,DB00456
Pfizer laboratories div pfizer inc,DB00457
American therapeutics inc,DB00457
Clonmel healthcare ltd,DB00457
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,DB00457
Mylan pharmaceuticals inc,DB00457
Purepac pharmaceutical co,DB00457
Sandoz inc,DB00457
Watson laboratories inc,DB00457
Pfizer inc,DB00457
Novartis pharmaceuticals corp,DB00458
Actavis totowa llc,DB00458
Lederle laboratories div american cyanamid co,DB00458
Lupin ltd,DB00458
Mutual pharmaceutical co inc,DB00458
Par pharmaceutical inc,DB00458
Roxane laboratories inc,DB00458
Sandoz inc,DB00458
Teva pharmaceuticals usa inc,DB00458
Usl pharma inc,DB00458
Vangard laboratories inc div midway medical co,DB00458
Watson laboratories inc,DB00458
West ward pharmaceutical corp,DB00458
Abbott laboratories pharmaceutical products div,DB00458
Alra laboratories inc,DB00458
Sanofi aventis us llc,DB00458
Tyco healthcare group lp,DB00458
Odyssey pharmaceuticals inc,DB00458
Stiefel laboratories inc,DB00459
Qlt inc,DB00460
Actavis elizabeth llc,DB00461
Copley pharmaceutical inc,DB00461
Dr reddys laboratories ltd,DB00461
Invagen pharmaceuticals inc,DB00461
Matrix laboratories ltd,DB00461
Par pharmaceutical,DB00461
Sandoz inc,DB00461
Teva pharmaceuticals usa inc,DB00461
Smithkline beecham corp dba glaxosmithkline,DB00461
Nycomed us inc,DB00462
Novartis consumer health inc,DB00462
Abbott laboratories pharmaceutical products div,DB00463
Bioniche pharma usa llc,DB00464
Elkins sinn div ah robins co inc,DB00464
Akorn strides llc,DB00465
Amphastar pharmaceutical inc,DB00465
Apotex inc richmond hill,DB00465
Apothecon inc div bristol myers squibb,DB00465
App pharmaceuticals llc,DB00465
Baxter healthcare corp anesthesia and critical care,DB00465
Baxter healthcare corp anesthesia critical care,DB00465
Bedford laboratories div ben venue laboratories inc,DB00465
Claris lifesciences ltd,DB00465
Gland pharma ltd,DB00465
Hospira inc,DB00465
Luitpold pharmaceuticals inc,DB00465
Sandoz canada inc,DB00465
Sun pharma global inc,DB00465
Wockhardt ltd,DB00465
Roche palo alto llc,DB00465
Allergan inc,DB00465
Allergan,DB00465
Akorn inc,DB00465
Alcon inc,DB00465
Roxro pharma inc,DB00465
Mylan pharmaceuticals inc,DB00465
Pliva inc,DB00465
Roxane laboratories inc,DB00465
Teva pharmaceuticals usa inc,DB00465
Watson laboratories inc,DB00465
Sanofi aventis us llc,DB00467
Ar holding co inc,DB00468
Svc pharma lp,DB00470
Abbott products inc,DB00470
"Roxane Laboratories,Inc.",DB00470
Merck research laboratories div merck co inc,DB00471
Merck and co inc,DB00471
Barr laboratories inc,DB00472
Dr reddys laboratories ltd,DB00472
Eli lilly and co,DB00472
Mutual pharmacal co,DB00472
Watson laboratories inc,DB00472
Alembic ltd,DB00472
Alphapharm party ltd,DB00472
Aurobindo pharma ltd,DB00472
Beijing double crane pharmaceutical co ltd,DB00472
Carlsbad technology inc,DB00472
Dr reddys laboratories inc,DB00472
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,DB00472
Landela pharmaceutical,DB00472
