pubmed-id,citation,parent_key
16859665,"Schneider E, Ryan TJ: Gamma-glutamyl hydrolase and drug resistance. Clin Chim Acta. 2006 Dec;374(1-2):25-32. Epub 2006 Jun 10.",BE0000265
16945597,"Eisele LE, Chave KJ, Lehning AC, Ryan TJ: Characterization of Human gamma-glutamyl hydrolase in solution demonstrates that the enzyme is a non-dissociating homodimer. Biochim Biophys Acta. 2006 Sep;1764(9):1479-86. Epub 2006 Jul 12.",BE0000265
17439143,"Chen L, Eitenmiller RR: Optimization of the trienzyme extraction for the microbiological assay of folate in vegetables. J Agric Food Chem. 2007 May 16;55(10):3884-8. Epub 2007 Apr 17.",BE0000265
21462116,"West AA, Caudill MA: Genetic variation: impact on folate (and choline) bioefficacy. Int J Vitam Nutr Res. 2010 Oct;80(4-5):319-29. doi: 10.1024/0300-9831/a000040.",BE0002176
19450180,Kim YI: Role of the MTHFR polymorphisms in cancer risk modification and treatment. Future Oncol. 2009 May;5(4):523-42. doi: 10.2217/fon.09.26.,BE0002176
17095543,"Zhu B, Zhao MW, Eriani G, Wang ED: A present-day aminoacyl-tRNA synthetase with ancestral editing properties. RNA. 2007 Jan;13(1):15-21. Epub 2006 Nov 9.",BE0000223
15710393,"Laforest MJ, Delage L, Marechal-Drouard L: The T-domain of cytosolic tRNAVal, an essential determinant for mitochondrial import. FEBS Lett. 2005 Feb 14;579(5):1072-8.",BE0000223
17139284,"Overington JP, Al-Lazikani B, Hopkins AL: How many drug targets are there? Nat Rev Drug Discov. 2006 Dec;5(12):993-6.",BE0000544
17016423,"Imming P, Sinning C, Meyer A: Drugs, their targets and the nature and number of drug targets. Nat Rev Drug Discov. 2006 Oct;5(10):821-34.",BE0000544
12409268,"Kim SN, Ryu KH, Lee EH, Kim JS, Hahn SH: Molecular analysis of PCCB gene in Korean patients with propionic acidemia. Mol Genet Metab. 2002 Nov;77(3):209-16.",BE0000544
17554170,"Chen CD, Huang TF, Lin CH, Guan HH, Hsieh YC, Lin YH, Huang YC, Liu MY, Chang WC, Chen CJ: Purification, crystallization and preliminary X-ray crystallographic analysis of branched-chain aminotransferase from Deinococcus radiodurans. Acta Crystallogr Sect F Struct Biol Cryst Commun. 2007 Jun 1;63(Pt 6):492-4. Epub 2007 May 5.",BE0000517
15667998,Beck HC: Branched-chain fatty acid biosynthesis in a branched-chain amino acid aminotransferase mutant of Staphylococcus carnosus. FEMS Microbiol Lett. 2005 Feb 1;243(1):37-44.,BE0000517
17077963,"Saito M, Nishimura K, Wakabayashi S, Kurihara T, Nagata Y: Purification of branched-chain amino acid aminotransferase from Helicobacter pylori NCTC 11637. Amino Acids. 2007 Sep;33(3):445-9. Epub 2006 Nov 2.",BE0000517
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0003543
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0003480
20153624,"Feng Z, Liu Z, Li X, Jia H, Sun L, Tian C, Jia L, Liu J: alpha-Tocopherol is an effective Phase II enzyme inducer: protective effects on acrolein-induced oxidative stress and mitochondrial dysfunction in human retinal pigment epithelial cells. J Nutr Biochem. 2010 Dec;21(12):1222-31. doi: 10.1016/j.jnutbio.2009.10.010. Epub 2010 Feb 12.",BE0002189
17029404,"Ralat LA, Colman RF: Identification of tyrosine 79 in the tocopherol binding site of glutathione S-transferase pi. Biochemistry. 2006 Oct 17;45(41):12491-9.",BE0000814
17019444,"Sampayo-Reyes A, Zakharyan RA: Tocopherol esters inhibit human glutathione S-transferase omega. Acta Biochim Pol. 2006;53(3):547-52. Epub 2006 Oct 1.",BE0000815
18789671,"Mustacich DJ, Gohil K, Bruno RS, Yan M, Leonard SW, Ho E, Cross CE, Traber MG: Alpha-tocopherol modulates genes involved in hepatic xenobiotic pathways in mice. J Nutr Biochem. 2009 Jun;20(6):469-76. doi: 10.1016/j.jnutbio.2008.05.007. Epub 2008 Sep 11.",BE0000810
20153624,"Feng Z, Liu Z, Li X, Jia H, Sun L, Tian C, Jia L, Liu J: alpha-Tocopherol is an effective Phase II enzyme inducer: protective effects on acrolein-induced oxidative stress and mitochondrial dysfunction in human retinal pigment epithelial cells. J Nutr Biochem. 2010 Dec;21(12):1222-31. doi: 10.1016/j.jnutbio.2009.10.010. Epub 2010 Feb 12.",BE0000166
20153624,"Feng Z, Liu Z, Li X, Jia H, Sun L, Tian C, Jia L, Liu J: alpha-Tocopherol is an effective Phase II enzyme inducer: protective effects on acrolein-induced oxidative stress and mitochondrial dysfunction in human retinal pigment epithelial cells. J Nutr Biochem. 2010 Dec;21(12):1222-31. doi: 10.1016/j.jnutbio.2009.10.010. Epub 2010 Feb 12.",BE0001184
20153624,"Feng Z, Liu Z, Li X, Jia H, Sun L, Tian C, Jia L, Liu J: alpha-Tocopherol is an effective Phase II enzyme inducer: protective effects on acrolein-induced oxidative stress and mitochondrial dysfunction in human retinal pigment epithelial cells. J Nutr Biochem. 2010 Dec;21(12):1222-31. doi: 10.1016/j.jnutbio.2009.10.010. Epub 2010 Feb 12.",BE0000735
20153624,"Feng Z, Liu Z, Li X, Jia H, Sun L, Tian C, Jia L, Liu J: alpha-Tocopherol is an effective Phase II enzyme inducer: protective effects on acrolein-induced oxidative stress and mitochondrial dysfunction in human retinal pigment epithelial cells. J Nutr Biochem. 2010 Dec;21(12):1222-31. doi: 10.1016/j.jnutbio.2009.10.010. Epub 2010 Feb 12.",BE0002390
19637937,"Tangjarukij C, Navasumrit P, Zelikoff JT, Ruchirawat M: The effects of pyridoxine deficiency and supplementation on hematological profiles, lymphocyte function, and hepatic cytochrome P450 in B6C3F1 mice. J Immunotoxicol. 2009 Sep;6(3):147-60. doi: 10.1080/15476910903083866.",BE0003543
16391466,"Dudka J: Decrease in NADPH-cytochrome P450 reductase activity of the human heart, Liver and lungs in the presence of alpha-lipoic acid. Ann Nutr Metab. 2006;50(2):121-5. Epub 2006 Jan 2.",BE0002364
19548358,"Wen B, Coe KJ, Rademacher P, Fitch WL, Monshouwer M, Nelson SD: Comparison of in vitro bioactivation of flutamide and its cyano analogue: evidence for reductive activation by human NADPH:cytochrome P450 reductase. Chem Res Toxicol. 2008 Dec;21(12):2393-406. doi: 10.1021/tx800281h.",BE0002364
18838505,"Gan L, von Moltke LL, Trepanier LA, Harmatz JS, Greenblatt DJ, Court MH: Role of NADPH-cytochrome P450 reductase and cytochrome-b5/NADH-b5 reductase in variability of CYP3A activity in human liver microsomes. Drug Metab Dispos. 2009 Jan;37(1):90-6. doi: 10.1124/dmd.108.023424. Epub 2008 Oct 6.",BE0002364
16886665,"Flanagan JN, Young MV, Persons KS, Wang L, Mathieu JS, Whitlatch LW, Holick MF, Chen TC: Vitamin D metabolism in human prostate cells: implications for prostate cancer chemoprevention by vitamin D. Anticancer Res. 2006 Jul-Aug;26(4A):2567-72.",BE0000524
8809353,Segura-Aguilar J: Peroxidase activity of liver microsomal vitamin D 25-hydroxylase and cytochrome P450 1A2 catalyzes 25-hydroxylation of vitamin D3 and oxidation of dopamine to aminochrome. Biochem Mol Med. 1996 Jun;58(1):122-9.,BE0000524
20619365,Schuster I: Cytochromes P450 are essential players in the vitamin D signaling system. Biochim Biophys Acta. 2011 Jan;1814(1):186-99. doi: 10.1016/j.bbapap.2010.06.022. Epub 2010 Jul 7.,BE0000524
15353333,"Ohyama Y, Yamasaki T: Eight cytochrome P450s catalyze vitamin D metabolism. Front Biosci. 2004 Sep 1;9:3007-18.",BE0000524
10541881,"Lehmann B, Tiebel O, Meurer M: Expression of vitamin D3 25-hydroxylase (CYP27) mRNA after induction by vitamin D3 or UVB radiation in keratinocytes of human skin equivalents--a preliminary study. Arch Dermatol Res. 1999 Sep;291(9):507-10.",BE0000549
15207715,"Sawada N, Sakaki T, Yoneda S, Kusudo T, Shinkyo R, Ohta M, Inouye K: Conversion of vitamin D3 to 1alpha,25-dihydroxyvitamin D3 by Streptomyces griseolus cytochrome P450SU-1. Biochem Biophys Res Commun. 2004 Jul 16;320(1):156-64.",BE0000549
15369780,"Uchida E, Kagawa N, Sakaki T, Urushino N, Sawada N, Kamakura M, Ohta M, Kato S, Inouye K: Purification and characterization of mouse CYP27B1 overproduced by an Escherichia coli system coexpressing molecular chaperonins GroEL/ES. Biochem Biophys Res Commun. 2004 Oct 15;323(2):505-11.",BE0000549
15574355,"Sakaki T, Kagawa N, Yamamoto K, Inouye K: Metabolism of vitamin D3 by cytochromes P450. Front Biosci. 2005 Jan 1;10:119-34. Print 2005 Jan 1.",BE0000549
16158255,"Tokar EJ, Webber MM: Cholecalciferol (vitamin D3) inhibits growth and invasion by up-regulating nuclear receptors and 25-hydroxylase (CYP27A1) in human prostate cancer cells. Clin Exp Metastasis. 2005;22(3):275-84.",BE0000549
20619365,Schuster I: Cytochromes P450 are essential players in the vitamin D signaling system. Biochim Biophys Acta. 2011 Jan;1814(1):186-99. doi: 10.1016/j.bbapap.2010.06.022. Epub 2010 Jul 7.,BE0000549
15353333,"Ohyama Y, Yamasaki T: Eight cytochrome P450s catalyze vitamin D metabolism. Front Biosci. 2004 Sep 1;9:3007-18.",BE0000549
16842832,"Aiba I, Yamasaki T, Shinki T, Izumi S, Yamamoto K, Yamada S, Terato H, Ide H, Ohyama Y: Characterization of rat and human CYP2J enzymes as Vitamin D 25-hydroxylases. Steroids. 2006 Oct;71(10):849-56. Epub 2006 Jul 13.",BE0003683
20619365,Schuster I: Cytochromes P450 are essential players in the vitamin D signaling system. Biochim Biophys Acta. 2011 Jan;1814(1):186-99. doi: 10.1016/j.bbapap.2010.06.022. Epub 2010 Jul 7.,BE0003683
20619365,Schuster I: Cytochromes P450 are essential players in the vitamin D signaling system. Biochim Biophys Acta. 2011 Jan;1814(1):186-99. doi: 10.1016/j.bbapap.2010.06.022. Epub 2010 Jul 7.,BE0002638
15353333,"Ohyama Y, Yamasaki T: Eight cytochrome P450s catalyze vitamin D metabolism. Front Biosci. 2004 Sep 1;9:3007-18.",BE0002638
19000766,"Tuckey RC, Janjetovic Z, Li W, Nguyen MN, Zmijewski MA, Zjawiony J, Slominski A: Metabolism of 1alpha-hydroxyvitamin D3 by cytochrome P450scc to biologically active 1alpha,20-dihydroxyvitamin D3. J Steroid Biochem Mol Biol. 2008 Dec;112(4-5):213-9. doi: 10.1016/j.jsbmb.2008.10.005. Epub 2008 Oct 21.",BE0003537
18573681,"Tuckey RC, Nguyen MN, Slominski A: Kinetics of vitamin D3 metabolism by cytochrome P450scc (CYP11A1) in phospholipid vesicles and cyclodextrin. Int J Biochem Cell Biol. 2008;40(11):2619-26. doi: 10.1016/j.biocel.2008.05.006.  Epub 2008 May 20.",BE0003537
14657394,"Guryev O, Carvalho RA, Usanov S, Gilep A, Estabrook RW: A pathway for the metabolism of vitamin D3: unique hydroxylated metabolites formed during catalysis with cytochrome P450scc (CYP11A1). Proc Natl Acad Sci U S A. 2003 Dec 9;100(25):14754-9. Epub 2003 Dec 1.",BE0003537
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0003543
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0003549
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0003536
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002887
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002793
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002363
9367530,"Yee SB, Pritsos CA: Comparison of oxygen radical generation from the reductive activation of doxorubicin, streptonigrin, and menadione by xanthine oxidase and xanthine dehydrogenase. Arch Biochem Biophys. 1997 Nov 15;347(2):235-41.",BE0002204
11752352,"Chen X, Ji ZL, Chen YZ: TTD: Therapeutic Target Database. Nucleic Acids Res. 2002 Jan 1;30(1):412-5.",BE0003539
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0003533
6352699,"Vanoni MA, Ballou DP, Matthews RG: Methylenetetrahydrofolate reductase. Steady state and rapid reaction studies on the NADPH-methylenetetrahydrofolate, NADPH-menadione, and methyltetrahydrofolate-menadione oxidoreductase activities of the enzyme. J Biol Chem. 1983 Oct 10;258(19):11510-4.",BE0002176
6381490,"Clark JE, Ljungdahl LG: Purification and properties of 5,10-methylenetetrahydrofolate reductase, an iron-sulfur flavoprotein from Clostridium formicoaceticum. J Biol Chem. 1984 Sep 10;259(17):10845-9.",BE0002176
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0003543
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002433
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0003336
18560757,"Park J, Gupta RS: Adenosine kinase and ribokinase--the RK family of proteins. Cell Mol Life Sci. 2008 Sep;65(18):2875-96. doi: 10.1007/s00018-008-8123-1.",BE0003540
17065073,"Leoncini R, Vannoni D, Santoro A, Giglioni S, Carli R, Marinello E: Adenosine kinase from rat liver: new biochemical properties. Nucleosides Nucleotides Nucleic Acids. 2006;25(9-11):1107-12.",BE0003540
18401543,"Phang JM, Donald SP, Pandhare J, Liu Y: The metabolism of proline, a stress substrate, modulates carcinogenic pathways. Amino Acids. 2008 Nov;35(4):681-90. doi: 10.1007/s00726-008-0063-4. Epub 2008 Apr 10.",BE0002330
20415579,"Phang JM, Liu W, Zabirnyk O: Proline metabolism and microenvironmental stress. Annu Rev Nutr. 2010 Aug 21;30:441-63. doi: 10.1146/annurev.nutr.012809.104638.",BE0002330
17764847,"Nishimura Y, Maeda S, Ikushiro S, Mackenzie PI, Ishii Y, Yamada H: Inhibitory effects of adenine nucleotides and related substances on UDP-glucuronosyltransferase: structure-effect relationships and evidence for an allosteric mechanism. Biochim Biophys Acta. 2007 Nov;1770(11):1557-66. Epub 2007 Aug 8.",BE0003541
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002887
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002793
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002638
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002362
8968657,Baumann P: Pharmacokinetic-pharmacodynamic relationship of the selective serotonin reuptake inhibitors. Clin Pharmacokinet. 1996 Dec;31(6):444-69.,BE0002363
10774624,"Rasmussen BB, Brosen K: Is therapeutic drug monitoring a case for optimizing clinical outcome and avoiding interactions of the selective serotonin reuptake inhibitors? Ther Drug Monit. 2000 Apr;22(2):143-54.",BE0002363
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002363
9868741,"Rasmussen BB, Nielsen TL, Brosen K: Fluvoxamine is a potent inhibitor of the metabolism of caffeine in vitro. Pharmacol Toxicol. 1998 Dec;83(6):240-5.",BE0002433
8968657,Baumann P: Pharmacokinetic-pharmacodynamic relationship of the selective serotonin reuptake inhibitors. Clin Pharmacokinet. 1996 Dec;31(6):444-69.,BE0002433
8846619,Brosen K: Drug interactions and the cytochrome P450 system. The role of cytochrome P450 1A2. Clin Pharmacokinet. 1995;29 Suppl 1:20-5.,BE0002433
16910628,"Micallef J, Fakra E, Blin O: [Use of antidepressant drugs in schizophrenic patients with depression]. Encephale. 2006 Mar-Apr;32(2 Pt 1):263-9.",BE0002433
10774624,"Rasmussen BB, Brosen K: Is therapeutic drug monitoring a case for optimizing clinical outcome and avoiding interactions of the selective serotonin reuptake inhibitors? Ther Drug Monit. 2000 Apr;22(2):143-54.",BE0002433
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002433
15664751,"Yasui-Furukori N, Inoue Y, Kaneko S, Otani K: Determination of fluvoxamine and its metabolite fluvoxamino acid by liquid-liquid extraction and column-switching high-performance liquid chromatography. J Pharm Biomed Anal. 2005 Feb 7;37(1):121-5.",BE0002433
8823236,"Carrillo JA, Dahl ML, Svensson JO, Alm C, Rodriguez I, Bertilsson L: Disposition of fluvoxamine in humans is determined by the polymorphic CYP2D6 and also by the CYP1A2 activity. Clin Pharmacol Ther. 1996 Aug;60(2):183-90. doi: 10.1016/S0009-9236(96)90134-4.",BE0002433
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0003533
8968657,Baumann P: Pharmacokinetic-pharmacodynamic relationship of the selective serotonin reuptake inhibitors. Clin Pharmacokinet. 1996 Dec;31(6):444-69.,BE0003543
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0003543
8968657,Baumann P: Pharmacokinetic-pharmacodynamic relationship of the selective serotonin reuptake inhibitors. Clin Pharmacokinet. 1996 Dec;31(6):444-69.,BE0002638
16910628,"Micallef J, Fakra E, Blin O: [Use of antidepressant drugs in schizophrenic patients with depression]. Encephale. 2006 Mar-Apr;32(2 Pt 1):263-9.",BE0002638
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002638
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002362
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0003612
16910628,"Micallef J, Fakra E, Blin O: [Use of antidepressant drugs in schizophrenic patients with depression]. Encephale. 2006 Mar-Apr;32(2 Pt 1):263-9.",BE0002793
19515014,"Zhou SF, Zhou ZW, Yang LP, Cai JP: Substrates, inducers, inhibitors and structure-activity relationships of human Cytochrome P450 2C9 and implications in drug development. Curr Med Chem. 2009;16(27):3480-675. Epub 2009 Sep 1.",BE0002793
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002793
8968657,Baumann P: Pharmacokinetic-pharmacodynamic relationship of the selective serotonin reuptake inhibitors. Clin Pharmacokinet. 1996 Dec;31(6):444-69.,BE0003536
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0003536
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0003549
19515014,"Zhou SF, Zhou ZW, Yang LP, Cai JP: Substrates, inducers, inhibitors and structure-activity relationships of human Cytochrome P450 2C9 and implications in drug development. Curr Med Chem. 2009;16(27):3480-675. Epub 2009 Sep 1.",BE0002793
16192110,"Nakashima A, Kawashita H, Masuda N, Saxer C, Niina M, Nagae Y, Iwasaki K: Identification of cytochrome P450 forms involved in the 4-hydroxylation of valsartan, a potent and specific angiotensin II receptor antagonist, in human liver microsomes. Xenobiotica. 2005 Jun;35(6):589-602.",BE0002793
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002793
10942157,"Shah GB, Sharma S, Mehta AA, Goyal RK: Oculohypotensive effect of angiotensin-converting enzyme inhibitors in acute and chronic models of glaucoma. J Cardiovasc Pharmacol. 2000 Aug;36(2):169-75.",BE0002180
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0003683
19934256,"Preissner S, Kroll K, Dunkel M, Senger C, Goldsobel G, Kuzman D, Guenther S, Winnenburg R, Schroeder M, Preissner R: SuperCYP: a comprehensive database on Cytochrome P450 enzymes including a tool for analysis of CYP-drug interactions. Nucleic Acids Res. 2010 Jan;38(Database issue):D237-43. doi: 10.1093/nar/gkp970.  Epub 2009 Nov 24.",BE0002363
9264312,"Wu D, Otton SV, Inaba T, Kalow W, Sellers EM: Interactions of amphetamine analogs with human liver CYP2D6. Biochem Pharmacol. 1997 Jun 1;53(11):1605-12.",BE0002363
